,Title,Author,Publisher,Primary ISBN10,Primary ISBN13,NYT List,NYT List Published Date,Weeks on NYT List
645,PRIVATE VEGAS,James Patterson and Maxine Paetro,"Little, Brown",0316211141,9780316211147,Combined Print and E-Book Fiction,2015-02-22,2
646,GONE GIRL,Gillian Flynn,Crown,0307588386,9780307588388,Combined Print and E-Book Fiction,2015-02-22,115
647,FIFTY SHADES DARKER,E L James,Vintage,1612130593,9781612130590,Combined Print and E-Book Fiction,2015-02-22,57
648,FIFTY SHADES TRILOGY,E L James,Vintage,0345803574,9780345803573,Combined Print and E-Book Fiction,2015-02-22,17
649,BIG LITTLE LIES,Liane Moriarty,Amy Einhorn/Putnam,0698138635,9780698138636,Combined Print and E-Book Fiction,2015-02-22,22
650,FIFTY SHADES FREED,E L James,Vintage,1612130615,9781612130613,Combined Print and E-Book Fiction,2015-02-22,54
651,STILL ALICE,Lisa Genova,Pocket Books,1439157030,9781439157039,Combined Print and E-Book Fiction,2015-02-22,5
652,BEAUTIFUL BELOVED,Christina Lauren,Pocket Star,None,9781476791654,Combined Print and E-Book Fiction,2015-02-22,1
653,"THREE, TWO, ONE (321)",J A Huss,Science Future Press,1936413787,9781936413782,Combined Print and E-Book Fiction,2015-02-22,1
654,GRAY MOUNTAIN,John Grisham,Doubleday,0385539169,9780385539166,Combined Print and E-Book Fiction,2015-02-22,16
655,THE ESCAPE,David Baldacci,Grand Central,1455521272,9781455521272,Combined Print and E-Book Fiction,2015-02-22,0
656,HERO,Samantha Young,NAL,None,9780698195660,Combined Print and E-Book Fiction,2015-02-22,0
657,TRIGGER WARNING,Neil Gaiman,Morrow,0062330268,9780062330260,Combined Print and E-Book Fiction,2015-02-22,0
658,DARK PLACES,Gillian Flynn,Broadway,0307459926,9780307459923,Combined Print and E-Book Fiction,2015-02-22,0
659,ORPHAN TRAIN,Christina Baker Kline,Morrow/HarperCollins,,9780062101204,Combined Print and E-Book Fiction,2015-02-22,0
660,AMERICAN SNIPER,Chris Kyle with Scott McEwen and Jim DeFelice,Morrow/HarperCollins,0062376330,9780062376336,Combined Print and E-Book Nonfiction,2015-02-22,51
661,UNBROKEN,Laura Hillenbrand,Random House,0679603751,9780679603757,Combined Print and E-Book Nonfiction,2015-02-22,191
662,WILD,Cheryl Strayed,Knopf,0307957659,9780307957658,Combined Print and E-Book Nonfiction,2015-02-22,99
663,THE BOYS IN THE BOAT,Daniel James Brown,Viking,None,9781101622742,Combined Print and E-Book Nonfiction,2015-02-22,38
664,GHOST BOY,Martin Pistorius with Megan Lloyd Davies,Thomas Nelson,1400205832,9781400205837,Combined Print and E-Book Nonfiction,2015-02-22,3
665,KILLING PATTON,Bill O'Reilly and Martin Dugard,Holt,080509668X,9780805096682,Combined Print and E-Book Nonfiction,2015-02-22,20
666,BEING MORTAL,Atul Gawande,Metropolitan/Holt,0805095152,9780805095159,Combined Print and E-Book Nonfiction,2015-02-22,18
667,YES PLEASE,Amy Poehler,Dey Street/Morrow,0062268341,9780062268341,Combined Print and E-Book Nonfiction,2015-02-22,15
668,LONE SURVIVOR,Marcus Luttrell with Patrick Robinson,"Little, Brown",0316007544,9780316007542,Combined Print and E-Book Nonfiction,2015-02-22,29
669,LEAVING BEFORE THE RAINS COME,Alexandra Fuller,Penguin Press,1594205868,9781594205866,Combined Print and E-Book Nonfiction,2015-02-22,2
670,GHETTOSIDE,Jill Leovy,Spiegel & Grau,0385529988,9780385529983,Combined Print and E-Book Nonfiction,2015-02-22,2
671,THE REAPER,Nicholas Irving with Gary Brozek,St. Martin's,1250045444,9781250045447,Combined Print and E-Book Nonfiction,2015-02-22,2
672,ALAN TURING: THE ENIGMA,Andrew Hodges,Princeton University,None,9781400865123,Combined Print and E-Book Nonfiction,2015-02-22,4
673,THE IMMORTAL LIFE OF HENRIETTA LACKS,Rebecca Skloot,Broadway,0307589382,9780307589385,Combined Print and E-Book Nonfiction,2015-02-22,82
674,WHAT IF?,Randall Munroe,Houghton Mifflin Harcourt,0544272994,9780544272996,Combined Print and E-Book Nonfiction,2015-02-22,17
675,CHILD BRIDE,Suzanne Finstad,Three Rivers Press,0307790517,9780307790514,Combined Print and E-Book Nonfiction,2015-02-22,0
676,THE ORCHID THIEF,Susan Orlean,Ballantine,0307795292,9780307795298,Combined Print and E-Book Nonfiction,2015-02-22,0
677,THE POWER OF HABIT,Charles Duhigg,Random House,081298160X,9780812981605,Combined Print and E-Book Nonfiction,2015-02-22,0
678,THE GOOD GOOD PIG,Sy Montgomery,Ballantine,0345493818,9780345493811,Combined Print and E-Book Nonfiction,2015-02-22,0
679,NOT THAT KIND OF GIRL,Lena Dunham,Random House,081299499X,9780812994995,Combined Print and E-Book Nonfiction,2015-02-22,0
680,THE GIRL ON THE TRAIN,Paula Hawkins,Riverhead,1594633665,9781594633669,Hardcover Fiction,2015-02-22,4
681,ALL THE LIGHT WE CANNOT SEE,Anthony Doerr,Scribner,1476746583,9781476746586,Hardcover Fiction,2015-02-22,40
682,THE NIGHTINGALE,Kristin Hannah,St. Martin's,0312577222,9780312577223,Hardcover Fiction,2015-02-22,1
683,TRIGGER WARNING,Neil Gaiman,Morrow/HarperCollins,0062330268,9780062330260,Hardcover Fiction,2015-02-22,1
684,PRIVATE VEGAS,James Patterson and Maxine Paetro,"Little, Brown",031621115X,9780316211154,Hardcover Fiction,2015-02-22,2
685,GRAY MOUNTAIN,John Grisham,Doubleday,038553714X,9780385537148,Hardcover Fiction,2015-02-22,16
686,CRASH AND BURN,Lisa Gardner,Dutton,0525954562,9780525954569,Hardcover Fiction,2015-02-22,1
687,SAINT ODD,Dean Koontz,Bantam,0345545877,9780345545879,Hardcover Fiction,2015-02-22,4
688,FUNNY GIRL,Nick Horn,Riverhead,1594205418,9781594205415,Hardcover Fiction,2015-02-22,1
689,THE BOSTON GIRL,Anita Diamant,Scribner,1439199353,9781439199350,Hardcover Fiction,2015-02-22,9
690,THE ESCAPE,David Baldacci,Grand Central,1455521191,9781455521197,Hardcover Fiction,2015-02-22,12
691,FIRST FROST,Sarah Addison Allen,St. Martin's,1250019834,9781250019837,Hardcover Fiction,2015-02-22,3
692,BIG LITTLE LIES,Liane Moriarty,Amy Einhorn/Putnam,0399167064,9780399167065,Hardcover Fiction,2015-02-22,15
693,HOPE TO DIE,James Patterson,"Little, Brown",031621096X,9780316210966,Hardcover Fiction,2015-02-22,11
694,DESCENT,Tim Johnston,Algonquin,1616203048,9781616203047,Hardcover Fiction,2015-02-22,1
695,COLD COLD HEART,Tami Hoag,Dutton,0525954546,9780525954545,Hardcover Fiction,2015-02-22,0
696,LEAVING TIME,Jodi Picoult,Ballantine,0345544927,9780345544926,Hardcover Fiction,2015-02-22,0
697,EVERYTHING I NEVER TOLD YOU,Celeste Ng,Penguin Press,159420571X,9781594205712,Hardcover Fiction,2015-02-22,0
698,INSATIABLE APPETITES,Stuart Woods,Putnam,0399169156,9780399169151,Hardcover Fiction,2015-02-22,0
699,THE GOLDFINCH,Donna Tartt,"Little, Brown",0316055433,9780316055437,Hardcover Fiction,2015-02-22,0
700,BEING MORTAL,Atul Gawande,Metropolitan/Holt,0805095152,9780805095159,Hardcover Nonfiction,2015-02-22,18
701,KILLING PATTON,Bill O'Reilly and Martin Dugard,Holt,080509668X,9780805096682,Hardcover Nonfiction,2015-02-22,20
702,YES PLEASE,Amy Poehler,Dey Street/Morrow,0062268341,9780062268341,Hardcover Nonfiction,2015-02-22,15
703,WHAT IF?,Randall Munroe,Houghton Mifflin Harcourt,0544272994,9780544272996,Hardcover Nonfiction,2015-02-22,23
704,LEAVING BEFORE THE RAINS COME,Alexandra Fuller,Penguin Press,1594205868,9781594205866,Hardcover Nonfiction,2015-02-22,3
705,GHETTOSIDE,Jill Leovy,Spiegel & Grau,0385529988,9780385529983,Hardcover Nonfiction,2015-02-22,2
706,"GOD, GUNS, GRITS AND GRAVY",Mike Huckabee,St. Martin's,1250060990,9781250060990,Hardcover Nonfiction,2015-02-22,3
707,THE REAPER,Nicholas Irving with Gary Brozek,St. Martin's,1250045444,9781250045447,Hardcover Nonfiction,2015-02-22,2
708,NOT THAT KIND OF GIRL,Lena Dunham,Random House,081299499X,9780812994995,Hardcover Nonfiction,2015-02-22,19
709,THE TEENAGE BRAIN,Frances E Jensen with Amy Ellis Nutt,Harper/HarperCollins,0062067842,9780062067845,Hardcover Nonfiction,2015-02-22,1
710,RED NOTICE,Bill Browder,Simon & Schuster,147675571X,9781476755717,Hardcover Nonfiction,2015-02-22,1
711,HUMANS OF NEW YORK,Brandon Stanton,St. Martin's,1250038820,9781250038821,Hardcover Nonfiction,2015-02-22,30
712,GOD'S BANKERS,Gerald Posner,"Simon & Schuster,",1416576576,9781416576570,Hardcover Nonfiction,2015-02-22,1
713,THE BRAIN'S WAY OF HEALING,Norman Doidge,Viking,067002550X,9780670025503,Hardcover Nonfiction,2015-02-22,1
714,I AM MALALA,Malala Yousafzai with Christina Lamb,"Little, Brown",0316322407,9780316322409,Hardcover Nonfiction,2015-02-22,45
715,AMERICA'S BITTER PILL,Steven Brill,Random House,081299695X,9780812996951,Hardcover Nonfiction,2015-02-22,5
716,AS YOU WISH,Cary Elwes with Joe Layden,Touchstone/Simon & Schuster,1476764026,9781476764023,Hardcover Nonfiction,2015-02-22,0
717,GUANTÁNAMO DIARY,"Mohamedou Ould Slahi,","Little, Brown",0316328685,9780316328685,Hardcover Nonfiction,2015-02-22,0
718,DEEP DOWN DARK,Héctor Tobar,"Farrar, Straus & Giroux",0374280606,9780374280604,Hardcover Nonfiction,2015-02-22,0
719,CHASING THE SCREAM,Johann Hari,Bloomsbury,1620408902,9781620408902,Hardcover Nonfiction,2015-02-22,0
720,FIFTY SHADES OF GREY,E L James,Vintage,0345803485,9780345803481,Trade Fiction Paperback,2015-02-22,141
721,GONE GIRL,Gillian Flynn,Broadway,0307588378,9780307588371,Trade Fiction Paperback,2015-02-22,42
722,FIFTY SHADES DARKER,E L James,Vintage,0345803493,9780345803498,Trade Fiction Paperback,2015-02-22,103
723,ORPHAN TRAIN,Christina Baker Kline,Morrow/HarperCollins,0061950726,9780061950728,Trade Fiction Paperback,2015-02-22,77
724,FIFTY SHADES FREED,E L James,Vintage,0345803507,9780345803504,Trade Fiction Paperback,2015-02-22,97
725,THE ALCHEMIST,Paulo Coelho,HarperOne/HarperCollins,0061122416,9780061122415,Trade Fiction Paperback,2015-02-22,342
726,THE MARTIAN,Andy Weir,Broadway,0553418025,9780553418026,Trade Fiction Paperback,2015-02-22,15
727,STILL ALICE,Lisa Genova,Gallery Books,1501106422,9781501106422,Trade Fiction Paperback,2015-02-22,19
728,THE ROSIE PROJECT,Graeme Simsion,Simon & Schuster,1476729093,9781476729091,Trade Fiction Paperback,2015-02-22,22
729,THE STORIED LIFE OF A. J. FIKRY,Gabrielle Zevin,Algonquin,1616204516,9781616204518,Trade Fiction Paperback,2015-02-22,7
730,DARK PLACES,Gillian Flynn,Broadway,0307341577,9780307341570,Trade Fiction Paperback,2015-02-22,0
731,UNLUCKY 13,James Patterson and Maxine Paetro,Grand Central,1455516007,9781455516001,Trade Fiction Paperback,2015-02-22,0
732,AMERICANAH,Chimamanda Ngozi Adichie,Anchor,0307455920,9780307455925,Trade Fiction Paperback,2015-02-22,0
733,MR. MERCEDES,Stephen King,Gallery Books,1476754470,9781476754475,Trade Fiction Paperback,2015-02-22,0
734,SHARP OBJECTS,Gillian Flynn,Broadway,0307341550,9780307341556,Trade Fiction Paperback,2015-02-22,0
735,ME BEFORE YOU,Jojo Moyes,Penguin,0143124544,9780143124542,Trade Fiction Paperback,2015-02-22,0
736,WHAT ALICE FORGOT,Liane Moriarty,Berkley,0425247449,9780425247440,Trade Fiction Paperback,2015-02-22,0
737,CHESTNUT STREET,Maeve Binchy,Anchor,0804170088,9780804170086,Trade Fiction Paperback,2015-02-22,0
738,THE LIGHT BETWEEN OCEANS,M L Stedman,Scribner,1451681755,9781451681758,Trade Fiction Paperback,2015-02-22,0
739,ONE MORE THING,B J Novak,Vintage,0804169780,9780804169783,Trade Fiction Paperback,2015-02-22,0
740,AMERICAN SNIPER,Chris Kyle with Scott McEwen and Jim DeFelice,Morrow/HarperCollins,0062376330,9780062376336,Paperback Nonfiction,2015-02-22,66
741,UNBROKEN,Laura Hillenbrand,Random House,0812974492,9780812974492,Paperback Nonfiction,2015-02-22,28
742,WILD,Cheryl Strayed,Vintage,0307476073,9780307476074,Paperback Nonfiction,2015-02-22,98
743,GHOST BOY,Martin Pistorius with Megan Lloyd Davies,Nelson Books,1400205832,9781400205837,Paperback Nonfiction,2015-02-22,2
744,THE BOYS IN THE BOAT,Daniel James Brown,Penguin,0143125478,9780143125471,Paperback Nonfiction,2015-02-22,37
745,THE POWER OF HABIT,Charles Duhigg,Random House,081298160X,9780812981605,Paperback Nonfiction,2015-02-22,54
746,LONE SURVIVOR,Marcus Luttrell with Patrick Robinson,"Back Bay/Little, Brown",031632406X,9780316324069,Paperback Nonfiction,2015-02-22,124
747,10% HAPPIER,Dan Harris,Dey St.,0062265431,9780062265432,Paperback Nonfiction,2015-02-22,5
748,"THINKING, FAST AND SLOW",Daniel Kahneman,"Farrar, Straus & Giroux",0374533555,9780374533557,Paperback Nonfiction,2015-02-22,75
749,THE NEW JIM CROW,Michelle Alexander,New Press,1595586431,9781595586438,Paperback Nonfiction,2015-02-22,91
750,ALAN TURING: THE ENIGMA,Andrew Hodges,Princeton University,069116472X,9780691164724,Paperback Nonfiction,2015-02-22,0
751,QUIET,Susan Cain,Broadway,0307352153,9780307352156,Paperback Nonfiction,2015-02-22,0
752,OUTLIERS,Malcolm Gladwell,"Back Bay/Little, Brown",0316017930,9780316017930,Paperback Nonfiction,2015-02-22,0
753,THE SIXTH EXTINCTION,Elizabeth Kolbert,Picador,1250062187,9781250062185,Paperback Nonfiction,2015-02-22,0
754,ALL JOY AND NO FUN,Jennifer Senior,Ecco,0062072242,9780062072245,Paperback Nonfiction,2015-02-22,0
755,THE IMMORTAL LIFE OF HENRIETTA LACKS,Rebecca Skloot,Broadway,1400052181,9781400052189,Paperback Nonfiction,2015-02-22,0
756,IS EVERYONE HANGING OUT WITHOUT ME?,Mindy Kaling,Three Rivers,0307886271,9780307886279,Paperback Nonfiction,2015-02-22,0
757,CITIZEN,Claudia Rankine,Graywolf,1555976905,9781555976903,Paperback Nonfiction,2015-02-22,0
758,BOSSYPANTS,Tina Fey,"Back Bay/Little, Brown",0316056898,9780316056892,Paperback Nonfiction,2015-02-22,0
759,A BRIEF HISTORY OF TIME,Stephen Hawking,Bantam,0553380168,9780553380163,Paperback Nonfiction,2015-02-22,0
760,THE LIFE-CHANGING MAGIC OF TIDYING UP,Marie Kondo,Ten Speed,1607747308,9781607747307,Advice How-To and Miscellaneous,2015-02-22,15
761,THE 20/20 DIET,Phil McGraw,Bird Street,1939457319,9781939457318,Advice How-To and Miscellaneous,2015-02-22,5
762,10-DAY GREEN SMOOTHIE CLEANSE,J J Smith,Atria,1501100106,9781501100109,Advice How-To and Miscellaneous,2015-02-22,20
763,THE FIVE LOVE LANGUAGES,Gary Chapman,Northfield,080241270X,9780802412706,Advice How-To and Miscellaneous,2015-02-22,89
764,SCARY CLOSE,Donald Miller,Nelson Books/Thomas Nelson,None,9781400203970,Advice How-To and Miscellaneous,2015-02-22,1
765,THE OPPOSITE OF SPOILED,Ron Lieber,Harper/HarperCollins,0062247018,9780062247018,Advice How-To and Miscellaneous,2015-02-22,1
766,MONEY: MASTER THE GAME,Tony Robbins,Simon & Schuster,1476757801,9781476757803,Advice How-To and Miscellaneous,2015-02-22,12
767,ZILLOW TALK,Spencer Rascoff and Stan Humphries,Grand Central,1455574740,9781455574742,Advice How-To and Miscellaneous,2015-02-22,2
768,WHAT TO EXPECT WHEN YOU'RE EXPECTING,Heidi Murkoff and Sharon Mazel,Workman,0761148574,9780761148579,Advice How-To and Miscellaneous,2015-02-22,75
769,THUG KITCHEN,the staff of Thug Kitchen,Rodale,1623363586,9781623363581,Advice How-To and Miscellaneous,2015-02-22,18
770,ZERO BELLY DIET,David Zinczenko,Ballantine,0345547950,9780345547958,Advice How-To and Miscellaneous,2015-02-22,0
771,MAKE IT AHEAD!,Ina Garten,Clarkson Potter,0307464881,9780307464880,Advice How-To and Miscellaneous,2015-02-22,0
772,THE SKINNYTASTE COOKBOOK,Gina Homolka with Heather K Jones,Clarkson Potter,0385345623,9780385345620,Advice How-To and Miscellaneous,2015-02-22,0
773,IT STARTS WITH FOOD,Dallas and Melissa Hartwig,Victory Belt,None,9781628600575,Advice How-To and Miscellaneous,2015-02-22,0
774,THE MOTIVATION MANIFESTO,Brendon Burchard,Hay House,1401948073,9781401948078,Advice How-To and Miscellaneous,2015-02-22,0
775,THE GIFTS OF IMPERFECTION,Brené Brown,Hazelden,159285849X,9781592858491,Advice How-To and Miscellaneous,2015-02-22,0
776,THE MATHENY MANIFESTO,Mike Matheny with Jerry B Jenkins,Crown Archetype,055344669X,9780553446692,Advice How-To and Miscellaneous,2015-02-22,0
777,BOLD,Peter H Diamandis and Steven Kotler,Simon & Schuster,1476709602,9781476709604,Advice How-To and Miscellaneous,2015-02-22,0
778,EVERYTHING I NEED TO KNOW ABOUT LOVE I LEARNED FROM A LITTLE GOLDEN BOOK,Diane Muldrow,Golden Books,055350875X,9780553508758,Advice How-To and Miscellaneous,2015-02-22,0
779,THE WORLD OF ICE AND FIRE,"George R R Martin, Elio M García Jr and Linda Antonsson",Bantam,0553805444,9780553805444,Advice How-To and Miscellaneous,2015-02-22,0
780,THE BOOK WITH NO PICTURES,B.J. Novak,Dial,0803741715,9780803741713,Picture Books,2015-02-22,19
781,THE DAY THE CRAYONS QUIT,Drew Daywalt.,Philomel,0399255370,9780399255373,Picture Books,2015-02-22,85
782,WAITING IS NOT EASY!,Mo Willems,Hyperion,142319957X,9781423199571,Picture Books,2015-02-22,10
783,DRAGONS LOVE TACOS,Adam Rubin.,Dial,0803736800,9780803736801,Picture Books,2015-02-22,55
784,PRESS HERE,Hervé Tullet,Handprint/Chronicle,0811879542,9780811879545,Picture Books,2015-02-22,178
785,SAM & DAVE DIG A HOLE,Mac Barnett,Candlewick,0763662291,9780763662295,Picture Books,2015-02-22,5
786,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,0811877825,9780811877824,Picture Books,2015-02-22,175
787,"ROSIE REVERE, ENGINEER",Andrea Beaty,Abrams,1419708457,9781419708459,Picture Books,2015-02-22,37
788,THE PIGEON NEEDS A BATH!,Mo Willems,Hyperion,1423190874,9781423190875,Picture Books,2015-02-22,36
789,THE ADVENTURES OF BEEKLE,Dan Santat,"Little, Brown",0316199982,9780316199988,Picture Books,2015-02-22,1
790,THE MAZE RUNNER,James Dashner,Random House Publishing,0375893776,9780375893773,Series Books,2015-02-22,122
791,DIVERGENT,Veronica Roth,HarperCollins Publishers,0062209272,9780062209276,Series Books,2015-02-22,68
792,DIARY OF A WIMPY KID,and   Jeff Kinney,Abrams Books,141971189X,9781419711893,Series Books,2015-02-22,309
793,LUNAR CHRONICLES,Marissa Meyer,Macmillan,1250060559,9781250060556,Series Books,2015-02-22,6
794,I FUNNY,James Patterson and Chris Grabenstein,"Little, Brown & Company",0316405930,9780316405935,Series Books,2015-02-22,2
795,THE SELECTION,Kiera Cass,HarperTeen,0062059955,9780062059956,Series Books,2015-02-22,26
796,THE UNWANTEDS,Lisa McMann,Simon & Schuster,1442493313,9781442493315,Series Books,2015-02-22,3
797,HEROES OF OLYMPUS,Rick Riordan,Disney Publishing Worldwide,1423146735,9781423146735,Series Books,2015-02-22,91
798,GIVER QUARTET,Lois Lowry,Houghton Mifflin Harcourt Publishing,0544336267,9780544336261,Series Books,2015-02-22,75
799,DORK DIARIES,Rachel Renée Russell,Simon & Schuster,1481421840,9781481421843,Series Books,2015-02-22,123
800,ALL THE LIGHT WE CANNOT SEE,Anthony Doerr,Scribner,,9781476746609,Combined Print and E-Book Fiction,2015-01-25,17
801,GONE GIRL,Gillian Flynn,Crown,0307588386,9780307588388,Combined Print and E-Book Fiction,2015-01-25,111
802,INSATIABLE APPETITES,Stuart Woods,Putnam,,9780698154155,Combined Print and E-Book Fiction,2015-01-25,1
803,BIG LITTLE LIES,Liane Moriarty,Amy Einhorn/Putnam,0698138635,9780698138636,Combined Print and E-Book Fiction,2015-01-25,18
804,ONE NIGHT STAND,J S Cooper and Helen Cooper,J.S. Cooper and Helen Cooper,1940218330,9781940218335,Combined Print and E-Book Fiction,2015-01-25,1
805,GRAY MOUNTAIN,John Grisham,Doubleday,0385539169,9780385539166,Combined Print and E-Book Fiction,2015-01-25,12
806,THE ESCAPE,David Baldacci,Grand Central,1455521272,9781455521272,Combined Print and E-Book Fiction,2015-01-25,8
807,TRUST NO ONE,Jayne Ann Krentz,Putnam,1101621001,9781101621004,Combined Print and E-Book Fiction,2015-01-25,1
808,GOLDEN SON,Pierce Brown,Del Rey,0345539826,9780345539823,Combined Print and E-Book Fiction,2015-01-25,1
809,FIFTY SHADES OF GREY,E L James,Vintage,None,9781612130293,Combined Print and E-Book Fiction,2015-01-25,72
810,HOPE TO DIE,James Patterson,"Little, Brown",None,9780316210942,Combined Print and E-Book Fiction,2015-01-25,7
811,THE BURNING ROOM,Michael Connelly,"Little, Brown",0316225924,9780316225922,Combined Print and E-Book Fiction,2015-01-25,10
812,THE PACT,Karina Halle,Metal Blonde,None,9781311179036,Combined Print and E-Book Fiction,2015-01-25,2
813,STILL ALICE,Lisa Genova,Pocket Books,1439157030,9781439157039,Combined Print and E-Book Fiction,2015-01-25,1
814,DARK PLACES,Gillian Flynn,Broadway,0307459926,9780307459923,Combined Print and E-Book Fiction,2015-01-25,10
815,NEVER NEVER,Colleen Hoover and Tarryn Fisher,Hoover Ink,None,A00B00RZVNDSS,Combined Print and E-Book Fiction,2015-01-25,0
816,AS CHIMNEY SWEEPERS COME TO DUST,Alan Bradley,Delacorte,0345539958,9780345539953,Combined Print and E-Book Fiction,2015-01-25,0
817,THE EMPTY THRONE,Bernard Cornwell,Harper,0062250744,9780062250742,Combined Print and E-Book Fiction,2015-01-25,0
818,ORPHAN TRAIN,Christina Baker Kline,Morrow/HarperCollins,,9780062101204,Combined Print and E-Book Fiction,2015-01-25,0
819,THE MARTIAN,Andy Weir,Crown,None,9780804139038,Combined Print and E-Book Fiction,2015-01-25,0
820,UNBROKEN,Laura Hillenbrand,Random House,0679603751,9780679603757,Combined Print and E-Book Nonfiction,2015-01-25,187
821,AMERICAN SNIPER,Chris Kyle with Scott McEwen and Jim DeFelice,Morrow/HarperCollins,006208237X,9780062082374,Combined Print and E-Book Nonfiction,2015-01-25,47
822,WILD,Cheryl Strayed,Knopf,0307957659,9780307957658,Combined Print and E-Book Nonfiction,2015-01-25,95
823,THE BOYS IN THE BOAT,Daniel James Brown,Viking,None,9781101622742,Combined Print and E-Book Nonfiction,2015-01-25,34
824,THE IMMORTAL LIFE OF HENRIETTA LACKS,Rebecca Skloot,Broadway,0307589382,9780307589385,Combined Print and E-Book Nonfiction,2015-01-25,79
825,YES PLEASE,Amy Poehler,Dey Street/Morrow,0062268341,9780062268341,Combined Print and E-Book Nonfiction,2015-01-25,11
826,KILLING PATTON,Bill O'Reilly and Martin Dugard,Holt,080509668X,9780805096682,Combined Print and E-Book Nonfiction,2015-01-25,16
827,BEING MORTAL,Atul Gawande,Metropolitan/Holt,0805095152,9780805095159,Combined Print and E-Book Nonfiction,2015-01-25,14
828,IT WAS ME ALL ALONG,Andie Mitchell,Clarkson Potter,,9780770433260,Combined Print and E-Book Nonfiction,2015-01-25,1
829,AMERICA'S BITTER PILL,Steven Brill,Random House,081299695X,9780812996951,Combined Print and E-Book Nonfiction,2015-01-25,1
830,10% HAPPIER,Dan Harris,It Books,0062265431,9780062265432,Combined Print and E-Book Nonfiction,2015-01-25,9
831,THE LOST GERMAN SLAVE GIRL,John Bailey,Grove,None,9780802199782,Combined Print and E-Book Nonfiction,2015-01-25,1
832,NOT THAT KIND OF GIRL,Lena Dunham,Random House,081299499X,9780812994995,Combined Print and E-Book Nonfiction,2015-01-25,15
833,THE END OF POWER,Moises Naim,Basic Books,0465065686,9780465065684,Combined Print and E-Book Nonfiction,2015-01-25,1
834,WHAT IF?,Randall Munroe,Houghton Mifflin Harcourt,0544272994,9780544272996,Combined Print and E-Book Nonfiction,2015-01-25,16
835,THE HEART OF EVERYTHING THAT IS,Bob Drury and Tom Clavin,Simon & Schuster,None,9781451654707,Combined Print and E-Book Nonfiction,2015-01-25,0
836,ALTITUDE ADJUSTMENT,Mary Beth Baptiste,TwoDot,None,9781493009220,Combined Print and E-Book Nonfiction,2015-01-25,0
837,41,George W Bush,Crown,0553447785,9780553447781,Combined Print and E-Book Nonfiction,2015-01-25,0
838,DEEP DOWN DARK,Héctor Tobar,"Farrar, Straus & Giroux",0374280606,9780374280604,Combined Print and E-Book Nonfiction,2015-01-25,0
839,A BRIEF HISTORY OF TIME,Stephen Hawking,Bantam,0553380168,9780553380163,Combined Print and E-Book Nonfiction,2015-01-25,0
840,ALL THE LIGHT WE CANNOT SEE,Anthony Doerr,Scribner,1476746583,9781476746586,Hardcover Fiction,2015-01-25,36
841,GRAY MOUNTAIN,John Grisham,Doubleday,038553714X,9780385537148,Hardcover Fiction,2015-01-25,12
842,AS CHIMNEY SWEEPERS COME TO DUST,Alan Bradley,Delacorte,0345539931,9780345539939,Hardcover Fiction,2015-01-25,1
843,INSATIABLE APPETITES,Stuart Woods,Putnam,0399169156,9780399169151,Hardcover Fiction,2015-01-25,1
844,THE EMPTY THRONE,Bernard Cornwell,Harper,006225071X,9780062250711,Hardcover Fiction,2015-01-25,1
845,GOLDEN SON,Pierce Brown,Del Rey,0345539818,9780345539816,Hardcover Fiction,2015-01-25,1
846,HOPE TO DIE,James Patterson,"Little, Brown",031621096X,9780316210966,Hardcover Fiction,2015-01-25,7
847,THE ESCAPE,David Baldacci,Grand Central,1455521191,9781455521197,Hardcover Fiction,2015-01-25,8
848,THE BOSTON GIRL,Anita Diamant,Scribner,1439199353,9781439199350,Hardcover Fiction,2015-01-25,5
849,REVIVAL,Stephen King,Scribner,1476770387,9781476770383,Hardcover Fiction,2015-01-25,9
850,BIG LITTLE LIES,Liane Moriarty,Amy Einhorn/Putnam,0399167064,9780399167065,Hardcover Fiction,2015-01-25,11
851,STATION ELEVEN,Emily St. John Mandel,Knopf,0385353308,9780385353304,Hardcover Fiction,2015-01-25,5
852,TRUST NO ONE,Jayne Ann Krentz,Putnam,0399165134,9780399165139,Hardcover Fiction,2015-01-25,1
853,THE THIRD TARGET,Joel C Rosenberg,Tyndale House,1414336276,9781414336275,Hardcover Fiction,2015-01-25,1
854,REDEPLOYMENT,Phil Klay,Penguin Press,1594204993,9781594204999,Hardcover Fiction,2015-01-25,4
855,THE GOLDFINCH,Donna Tartt,"Little, Brown",0316055433,9780316055437,Hardcover Fiction,2015-01-25,59
856,TOM CLANCY FULL FORCE AND EFFECT,Mark Greaney,Putnam,0399173358,9780399173356,Hardcover Fiction,2015-01-25,0
857,AGENDA 21: INTO THE SHADOWS,Glenn Beck with Harriet Parke,Threshold Editions,1476746826,9781476746821,Hardcover Fiction,2015-01-25,0
858,LEAVING TIME,Jodi Picoult,Ballantine,0345544927,9780345544926,Hardcover Fiction,2015-01-25,0
859,EVERYTHING I NEVER TOLD YOU,Celeste Ng,Penguin Press,159420571X,9781594205712,Hardcover Fiction,2015-01-25,0
860,YES PLEASE,Amy Poehler,Dey Street/Morrow,0062268341,9780062268341,Hardcover Nonfiction,2015-01-25,11
861,KILLING PATTON,Bill O'Reilly and Martin Dugard,Holt,080509668X,9780805096682,Hardcover Nonfiction,2015-01-25,16
