,Title,Author,Publisher,Primary ISBN10,Primary ISBN13,NYT List,NYT List Published Date,Weeks on NYT List
433,ZAHAV,Michael Solomonov,Rux Martin/Houghton Mifflin Harcourt,0544373286,9780544373280,Advice How-To and Miscellaneous,2015-10-25,0
434,JACQUES PEPIN: HEART AND SOUL IN THE KITCHEN,Jacques Pepin,Rux Martin/Houghton Mifflin Harcourt,0544301986,9780544301986,Advice How-To and Miscellaneous,2015-10-25,0
435,THE DAY THE CRAYONS CAME HOME,Drew Daywalt,Philomel,0399172750,9780399172755,Picture Books,2015-10-25,8
436,PETE THE CAT: FIVE LITTLE PUMPKINS,James Dean,HarperCollins,0062304186,9780062304186,Picture Books,2015-10-25,6
437,THE RABBIT WHO WANTS TO FALL ASLEEP,Carl-Johan Forssen Ehrlin,Crown,None,9780399554131,Picture Books,2015-10-25,2
438,THE DAY THE CRAYONS QUIT,Drew Daywalt.,Philomel,0399255370,9780399255373,Picture Books,2015-10-25,120
439,WHAT PET SHOULD I GET?,Dr Seuss,Random House,0553524267,9780553524260,Picture Books,2015-10-25,11
440,PETE THE CAT AND THE BEDTIME BLUES,James Dean and Kimberly Dean,HarperCollins,None,9780062304308,Picture Books,2015-10-25,1
441,THE BOOK WITH NO PICTURES,B.J. Novak,Dial,0803741715,9780803741713,Picture Books,2015-10-25,54
442,MAX THE BRAVE,Ed Vere,Sourcebooks/Jabberwocky,1492616516,9781492616511,Picture Books,2015-10-25,5
443,HAPPY!,Pharrell Williams,Putnam,0399176438,9780399176432,Picture Books,2015-10-25,1
444,PRESS HERE,Hervé Tullet,Handprint/Chronicle,0811879542,9780811879545,Picture Books,2015-10-25,213
445,CARRY ON,Rainbow Rowell,St. Martin's Griffin,1250049555,9781250049551,Young Adult Hardcover,2015-10-25,1
446,THE REST OF US JUST LIVE HERE,Patrick Ness,HarperTeen,0062403168,9780062403162,Young Adult Hardcover,2015-10-25,1
447,SIX OF CROWS,Leigh Bardugo,Holt,1627792120,9781627792127,Young Adult Hardcover,2015-10-25,2
448,ELEANOR AND PARK,Rainbow Rowell,St. Martin's Griffin,1250012570,9781250012579,Young Adult Hardcover,2015-10-25,9
449,FANGIRL,Rainbow Rowell,St. Martin's Griffin,None,9781250073808,Young Adult Hardcover,2015-10-25,9
450,RED QUEEN,Victoria Aveyard,HarperTeen,0062310631,9780062310637,Young Adult Hardcover,2015-10-25,9
451,"EVERYTHING, EVERYTHING",Nicola Yoon,Delacorte,0553496646,9780553496642,Young Adult Hardcover,2015-10-25,6
452,THE SLEEPER AND THE SPINDLE,Neil Gaiman,Harper,0062398245,9780062398246,Young Adult Hardcover,2015-10-25,3
453,THE WHITE ROSE,Amy Ewing,HarperTeen,0062235818,9780062235817,Young Adult Hardcover,2015-10-25,1
454,ZEROES,"Scott Westerfeld, Margo Lanagan and Deborah Biancotti",Simon Pulse,1481443364,9781481443364,Young Adult Hardcover,2015-10-25,2
455,HARRY POTTER,J.K. Rowling,Scholastic,0545790352,9780545790352,Series Books,2015-10-25,342
456,THE TWILIGHT SAGA,Stephenie Meyer,"Little, Brown & Company",0316268399,9780316268394,Series Books,2015-10-25,220
457,MISS PEREGRINE’S PECULIAR CHILDREN,Ransom Riggs,Quirk,159474758X,9781594747588,Series Books,2015-10-25,3
458,THE MAZE RUNNER,James Dashner,Delacorte,0385738781,9780385738781,Series Books,2015-10-25,157
459,RANGER’S APPRENTICE,John Flanagan,Penguin Group,0399163611,9780399163616,Series Books,2015-10-25,78
460,DIARY OF A WIMPY KID,and   Jeff Kinney,Amulet,141971189X,9781419711893,Series Books,2015-10-25,343
461,DESCENDANTS,various authors,Disney Press,1484726383,9781484726389,Series Books,2015-10-25,8
462,CAPTAIN UNDERPANTS,and   Dav Pilkey,Scholastic,0545504929,9780545504928,Series Books,2015-10-25,62
463,GIVER QUARTET,Lois Lowry,Houghton Mifflin Harcourt,0544336267,9780544336261,Series Books,2015-10-25,97
464,I SURVIVED,Lauren Tarshis,Scholastic,0545658489,9780545658485,Series Books,2015-10-25,11
465,MAKE ME,Lee Child,Delacorte,080417878X,9780804178785,Combined Print and E-Book Fiction,2015-09-27,1
466,THE GIRL IN THE SPIDER'S WEB,David Lagercrantz,Knopf,0385354290,9780385354295,Combined Print and E-Book Fiction,2015-09-27,2
467,THE MARTIAN,Andy Weir,Crown,None,9780804139038,Combined Print and E-Book Fiction,2015-09-27,16
468,THE GIRL ON THE TRAIN,Paula Hawkins,Riverhead,0698185390,9780698185395,Combined Print and E-Book Fiction,2015-09-27,35
469,GO SET A WATCHMAN,Harper Lee,Harper,0062409859,9780062409850,Combined Print and E-Book Fiction,2015-09-27,9
470,X,Sue Grafton,Marian Wood/Putnam,110161434X,9781101614341,Combined Print and E-Book Fiction,2015-09-27,3
471,GRAY MOUNTAIN,John Grisham,Doubleday,0345543254,9780345543257,Combined Print and E-Book Fiction,2015-09-27,20
472,HOLLYWOOD DIRT,Alessandra Torre,EverAfter Romance,None,9781940941707,Combined Print and E-Book Fiction,2015-09-27,1
473,ALL THE LIGHT WE CANNOT SEE,Anthony Doerr,Scribner,1476746583,9781476746586,Combined Print and E-Book Fiction,2015-09-27,52
474,FRICTION,Sandra Brown,Grand Central,1455581178,9781455581177,Combined Print and E-Book Fiction,2015-09-27,4
475,STAR WARS: AFTERMATH,Chuck Wendig,Del Rey,034551162X,9780345511621,Combined Print and E-Book Fiction,2015-09-27,2
476,GREY,E L James,Vintage,1101946342,9781101946343,Combined Print and E-Book Fiction,2015-09-27,12
477,DANCE OF THE BONES,J A Jance,Morrow/HarperCollins,0062297686,9780062297686,Combined Print and E-Book Fiction,2015-09-27,1
478,PURITY,Jonathan Franzen,"Farrar, Straus & Giroux",0374239215,9780374239213,Combined Print and E-Book Fiction,2015-09-27,2
479,ROBERT B. PARKER'S THE DEVIL WINS,Reed Farrel Coleman,Putnam,None,9780698155633,Combined Print and E-Book Fiction,2015-09-27,1
480,SMALL WARS,Lee Child,Delacorte,None,9780804178846,Combined Print and E-Book Fiction,2015-09-27,0
481,THE NIGHTINGALE,Kristin Hannah,St. Martin's,1466850604,9781466850606,Combined Print and E-Book Fiction,2015-09-27,0
482,PROTECTING MELODY,Susan Stoker,Susan Stoker,None,A00B00ZAQP6FI,Combined Print and E-Book Fiction,2015-09-27,0
483,UNDERCOVER,Danielle Steel,Delacorte,None,9780804179638,Combined Print and E-Book Fiction,2015-09-27,0
484,NUMBERS,Laurann Dohner,Ellora's Cave,None,9781419994418,Combined Print and E-Book Fiction,2015-09-27,0
485,A WALK IN THE WOODS,Bill Bryson,Broadway,0307717836,9780307717832,Combined Print and E-Book Nonfiction,2015-09-27,4
486,IT IS ABOUT ISLAM,Glenn Beck,Threshold Editions/Mercury Radio Arts,1501126121,9781501126123,Combined Print and E-Book Nonfiction,2015-09-27,4
487,THE BOYS IN THE BOAT,Daniel James Brown,Penguin,0143125478,9780143125471,Combined Print and E-Book Nonfiction,2015-09-27,69
488,BETWEEN THE WORLD AND ME,Ta-Nehisi Coates,Spiegel & Grau,0812993543,9780812993547,Combined Print and E-Book Nonfiction,2015-09-27,9
489,THE WRIGHT BROTHERS,David McCullough,Simon & Schuster,1476728747,9781476728742,Combined Print and E-Book Nonfiction,2015-09-27,19
490,PLUNDER AND DECEIT,Mark R Levin,Threshold Editions,1451606303,9781451606300,Combined Print and E-Book Nonfiction,2015-09-27,6
491,EXCEPTIONAL,Dick Cheney and Liz Cheney,Threshold Editions,1501115413,9781501115417,Combined Print and E-Book Nonfiction,2015-09-27,2
492,MODERN ROMANCE,Aziz Ansari with Eric Klinenberg,Penguin Press,1594206279,9781594206276,Combined Print and E-Book Nonfiction,2015-09-27,13
493,I AM MALALA,Malala Yousafzai with Christina Lamb,"Little, Brown",0316322423,9780316322423,Combined Print and E-Book Nonfiction,2015-09-27,29
494,UNSINKABLE,Debbie Reynolds and Dorian Hannaway,Morrow/HarperCollins,,9780062213679,Combined Print and E-Book Nonfiction,2015-09-27,4
495,BEING MORTAL,Atul Gawande,Metropolitan/Holt,0805095152,9780805095159,Combined Print and E-Book Nonfiction,2015-09-27,47
496,RECKLESS,Chrissie Hynde,Doubleday,0385540612,9780385540612,Combined Print and E-Book Nonfiction,2015-09-27,1
497,THE DEVIL IN THE WHITE CITY,Erik Larson,Vintage,0375725601,9780375725609,Combined Print and E-Book Nonfiction,2015-09-27,12
498,ONE NATION,Ben Carson with Candy Carson,Sentinel,1595231226,9781595231222,Combined Print and E-Book Nonfiction,2015-09-27,18
499,DEAD WAKE,Erik Larson,Crown,0553446754,9780553446753,Combined Print and E-Book Nonfiction,2015-09-27,27
500,ACCIDENTAL SAINTS,Nadia Bolz-Weber,Convergent Books,1601427557,9781601427557,Combined Print and E-Book Nonfiction,2015-09-27,0
501,YES PLEASE,Amy Poehler,Dey Street/Morrow,006226835X,9780062268358,Combined Print and E-Book Nonfiction,2015-09-27,0
502,WILD,Cheryl Strayed,Knopf,0307476073,9780307476074,Combined Print and E-Book Nonfiction,2015-09-27,0
503,90 MINUTES IN HEAVEN,Don Piper with Cecil Murphey,Baker,0800726804,9780800726805,Combined Print and E-Book Nonfiction,2015-09-27,0
504,THE PRIZE,Dale Russakoff,Houghton Mifflin Harcourt,0547840055,9780547840055,Combined Print and E-Book Nonfiction,2015-09-27,0
505,MAKE ME,Lee Child,Delacorte,0804178771,9780804178778,Hardcover Fiction,2015-09-27,1
506,THE GIRL IN THE SPIDER'S WEB,David Lagercrantz,Knopf,0385354282,9780385354288,Hardcover Fiction,2015-09-27,2
507,GO SET A WATCHMAN,Harper Lee,Harper,0062409859,9780062409850,Hardcover Fiction,2015-09-27,9
508,THE GIRL ON THE TRAIN,Paula Hawkins,Riverhead,1594633665,9781594633669,Hardcover Fiction,2015-09-27,35
509,STAR WARS: AFTERMATH,Chuck Wendig,Del Rey,034551162X,9780345511621,Hardcover Fiction,2015-09-27,2
510,PURITY,Jonathan Franzen,"Farrar, Straus & Giroux",0374239215,9780374239213,Hardcover Fiction,2015-09-27,2
511,ALL THE LIGHT WE CANNOT SEE,Anthony Doerr,Scribner,1476746583,9781476746586,Hardcover Fiction,2015-09-27,71
512,X,Sue Grafton,Marian Wood/Putnam,0399163840,9780399163845,Hardcover Fiction,2015-09-27,3
513,TWO YEARS EIGHT MONTHS AND TWENTY-EIGHT NIGHTS,Salman Rushdie,Random House,081299891X,9780812998917,Hardcover Fiction,2015-09-27,1
514,UNDERCOVER,Danielle Steel,Delacorte,0345531043,9780345531049,Hardcover Fiction,2015-09-27,2
515,THE SOLOMON CURSE,Clive Cussler and Russell Blake,Putnam,039917432X,9780399174322,Hardcover Fiction,2015-09-27,2
516,ROBERT B. PARKER'S THE DEVIL WINS,Reed Farrel Coleman,Putnam,0399169466,9780399169465,Hardcover Fiction,2015-09-27,1
517,THE NIGHTINGALE,Kristin Hannah,St. Martin's,0312577222,9780312577223,Hardcover Fiction,2015-09-27,32
518,THE NATURE OF THE BEAST,Louise Penny,Minotaur,1250022088,9781250022080,Hardcover Fiction,2015-09-27,3
519,DANCE OF THE BONES,J A Jance,Morrow/HarperCollins,006229766X,9780062297662,Hardcover Fiction,2015-09-27,1
520,FRICTION,Sandra Brown,Grand Central,145558116X,9781455581160,Hardcover Fiction,2015-09-27,0
521,THE TAMING OF THE QUEEN,Philippa Gregory,Touchstone,1476758794,9781476758794,Hardcover Fiction,2015-09-27,0
522,CIRCLING THE SUN,Paula McLain,Ballantine,0345534182,9780345534187,Hardcover Fiction,2015-09-27,0
523,ALERT,James Patterson and Michael Ledwidge,"Little, Brown",0316407038,9780316407038,Hardcover Fiction,2015-09-27,0
524,TRIGGER MORTIS,Anthony Horowitz,Harper,0062395106,9780062395108,Hardcover Fiction,2015-09-27,0
525,BETWEEN THE WORLD AND ME,Ta-Nehisi Coates,Spiegel & Grau,0812993543,9780812993547,Hardcover Nonfiction,2015-09-27,9
526,PLUNDER AND DECEIT,Mark R Levin,Threshold Editions,1451606303,9781451606300,Hardcover Nonfiction,2015-09-27,6
527,EXCEPTIONAL,Dick Cheney and Liz Cheney,Threshold Editions,1501115413,9781501115417,Hardcover Nonfiction,2015-09-27,2
528,THE WRIGHT BROTHERS,David McCullough,Simon & Schuster,1476728747,9781476728742,Hardcover Nonfiction,2015-09-27,19
529,BEING MORTAL,Atul Gawande,Metropolitan/Holt,0805095152,9780805095159,Hardcover Nonfiction,2015-09-27,49
530,MODERN ROMANCE,Aziz Ansari with Eric Klinenberg,Penguin Press,1594206279,9781594206276,Hardcover Nonfiction,2015-09-27,13
531,RECKLESS,Chrissie Hynde,Doubleday,0385540612,9780385540612,Hardcover Nonfiction,2015-09-27,1
532,ACCIDENTAL SAINTS,Nadia Bolz-Weber,Convergent,1601427557,9781601427557,Hardcover Nonfiction,2015-09-27,1
533,MY FIGHT / YOUR FIGHT,Ronda Rousey with Maria Burns Ortiz,Regan Arts,1941393268,9781941393260,Hardcover Nonfiction,2015-09-27,4
534,NEUROTRIBES,Steve Silberman,Avery,158333467X,9781583334676,Hardcover Nonfiction,2015-09-27,3
535,DEAD WAKE,Erik Larson,Crown,0307408868,9780307408860,Hardcover Nonfiction,2015-09-27,27
536,THE PRIZE,Dale Russakoff,Houghton Mifflin Harcourt,0547840055,9780547840055,Hardcover Nonfiction,2015-09-27,1
537,BLACK EARTH,Timothy Snyder,Tim Duggan,1101903457,9781101903452,Hardcover Nonfiction,2015-09-27,1
538,ON THE MOVE,Oliver Sacks,Knopf,0385352549,9780385352543,Hardcover Nonfiction,2015-09-27,3
539,THE ROAD TO CHARACTER,David Brooks,Random House,081299325X,9780812993257,Hardcover Nonfiction,2015-09-27,22
540,RELENTLESS STRIKE,Sean Naylor,St. Martin's,1250014549,9781250014542,Hardcover Nonfiction,2015-09-27,0
541,ENDZONE,John U Bacon,St. Martin's,1250078970,9781250078971,Hardcover Nonfiction,2015-09-27,0
542,BLACK MAN IN A WHITE COAT,Damon Tweedy,Picador,1250044634,9781250044631,Hardcover Nonfiction,2015-09-27,0
543,ELON MUSK,Ashlee Vance,Ecco/HarperCollins,0062301233,9780062301239,Hardcover Nonfiction,2015-09-27,0
544,NEGROLAND,Margo Jefferson,Pantheon,0307378454,9780307378453,Hardcover Nonfiction,2015-09-27,0
545,THE MARTIAN,Andy Weir,Broadway,0553418025,9780553418026,Trade Fiction Paperback,2015-09-27,46
546,GREY,E L James,Vintage,1101946342,9781101946343,Trade Fiction Paperback,2015-09-27,13
547,BIG LITTLE LIES,Liane Moriarty,Berkley,0425274861,9780425274866,Trade Fiction Paperback,2015-09-27,5
548,THE ALCHEMIST,Paulo Coelho,HarperOne/HarperCollins,0062315005,9780062315007,Trade Fiction Paperback,2015-09-27,371
549,GRAY MOUNTAIN,John Grisham,Bantam,1101964871,9781101964873,Trade Fiction Paperback,2015-09-27,4
550,MY BRILLIANT FRIEND,Elena Ferrante,Europa Editions,1609450787,9781609450786,Trade Fiction Paperback,2015-09-27,2
551,THE STORY OF THE LOST CHILD,Elena Ferrante,Europa Editions,1609452860,9781609452865,Trade Fiction Paperback,2015-09-27,2
552,EVERYTHING I NEVER TOLD YOU,Celeste Ng,Penguin,0143127551,9780143127550,Trade Fiction Paperback,2015-09-27,15
553,THE GOLDFINCH,Donna Tartt,"Back Bay/Little, Brown",0316055441,9780316055444,Trade Fiction Paperback,2015-09-27,22
554,READY PLAYER ONE,Ernest Cline,Broadway,0307887448,9780307887443,Trade Fiction Paperback,2015-09-27,12
555,EUPHORIA,Lily King,Grove,0802123708,9780802123701,Trade Fiction Paperback,2015-09-27,0
556,ORPHAN TRAIN,Christina Baker Kline,Morrow/HarperCollins,0061950726,9780061950728,Trade Fiction Paperback,2015-09-27,0
557,LEAVING TIME,Jodi Picoult,Ballantine,0345544943,9780345544940,Trade Fiction Paperback,2015-09-27,0
558,THE INVENTION OF WINGS,Sue Monk Kidd,Penguin,0143121707,9780143121701,Trade Fiction Paperback,2015-09-27,0
559,THE HUSBAND'S SECRET,Liane Moriarty,Berkley,0425267725,9780425267721,Trade Fiction Paperback,2015-09-27,0
560,A WALK IN THE WOODS,Bill Bryson,Broadway,1101905492,9781101905494,Paperback Nonfiction,2015-09-27,98
561,IT IS ABOUT ISLAM,Glenn Beck,Threshold Editions/Mercury Radio Arts,1501126121,9781501126123,Paperback Nonfiction,2015-09-27,4
562,THE BOYS IN THE BOAT,Daniel James Brown,Penguin,0143125478,9780143125471,Paperback Nonfiction,2015-09-27,68
563,I AM MALALA,Malala Yousafzai with Christina Lamb,"Little, Brown",0316322423,9780316322423,Paperback Nonfiction,2015-09-27,15
564,ONE NATION,Ben Carson with Candy Carson,Sentinel,1595231226,9781595231222,Paperback Nonfiction,2015-09-27,2
565,YES PLEASE,Amy Poehler,Dey Street/ Morrow,006226835X,9780062268358,Paperback Nonfiction,2015-09-27,2
566,OUTLIERS,Malcolm Gladwell,"Back Bay/Little, Brown",0316017930,9780316017930,Paperback Nonfiction,2015-09-27,204
567,THE DEVIL IN THE WHITE CITY,Erik Larson,Vintage,0375725601,9780375725609,Paperback Nonfiction,2015-09-27,300
568,KILLING LINCOLN,Bill O'Reilly and Martin Dugard,St. Martin's,1250012163,9781250012166,Paperback Nonfiction,2015-09-27,1
569,WILD,Cheryl Strayed,Vintage,0307476073,9780307476074,Paperback Nonfiction,2015-09-27,126
570,THE NEW JIM CROW,Michelle Alexander,New Press,1595586431,9781595586438,Paperback Nonfiction,2015-09-27,0
571,THE IMMORTAL LIFE OF HENRIETTA LACKS,Rebecca Skloot,Broadway,1400052181,9781400052189,Paperback Nonfiction,2015-09-27,0
572,90 MINUTES IN HEAVEN,Don Piper with Cecil Murphey,Revell,0800726804,9780800726805,Paperback Nonfiction,2015-09-27,0
573,JUST MERCY,Bryan Stevenson,Spiegel & Grau,081298496X,9780812984965,Paperback Nonfiction,2015-09-27,0
574,THE ORGANIZED MIND,Daniel J Levitin,Plume,0147516315,9780147516312,Paperback Nonfiction,2015-09-27,0
575,THE LIFE-CHANGING MAGIC OF TIDYING UP,Marie Kondo,Ten Speed,1607747308,9781607747307,Advice How-To and Miscellaneous,2015-09-27,46
576,I CAN SEE CLEARLY NOW,Wayne W Dyer,Hay House,None,9781401944872,Advice How-To and Miscellaneous,2015-09-27,7
577,RISING STRONG,Brené Brown,Spiegel & Grau,0812995821,9780812995824,Advice How-To and Miscellaneous,2015-09-27,3
578,CHANGE YOUR THOUGHTS - CHANGE YOUR LIFE,Wayne W Dyer,Hay House,1401920527,9781401920524,Advice How-To and Miscellaneous,2015-09-27,2
579,FOR THE LOVE,Jen Hatmaker,Nelson Books,0718031822,9780718031824,Advice How-To and Miscellaneous,2015-09-27,4
580,FERVENT,Priscilla Shirer,B & H Publishing,1433688670,9781433688676,Advice How-To and Miscellaneous,2015-09-27,1
581,THE POWER OF INTENTION,Wayne W Dyer,Hay House,None,9781401935726,Advice How-To and Miscellaneous,2015-09-27,2
582,WISHES FULFILLED,Wayne W Dyer,Hay House,,9781401937294,Advice How-To and Miscellaneous,2015-09-27,2
583,THE FIVE LOVE LANGUAGES,Gary Chapman,Northfield,080241270X,9780802412706,Advice How-To and Miscellaneous,2015-09-27,120
584,PAULA DEEN CUTS THE FAT,Paula Deen,Paula Deen Ventures,194301602X,9781943016020,Advice How-To and Miscellaneous,2015-09-27,1
585,THE BATTLE PLAN FOR PRAYER,Stephen & Alex Kendrick,B&H,1433688662,9781433688669,Advice How-To and Miscellaneous,2015-09-27,0
586,SELP-HELF,Miranda Sings,Gallery Books,1501117947,9781501117947,Advice How-To and Miscellaneous,2015-09-27,0
587,THE GIFTS OF IMPERFECTION,Brené Brown,Hazelden,159285849X,9781592858491,Advice How-To and Miscellaneous,2015-09-27,0
588,THE WHOLE30,Melissa Hartwig and Dallas Hartwig,Houghton Mifflin Harcourt,0544609719,9780544609716,Advice How-To and Miscellaneous,2015-09-27,0
589,10-DAY GREEN SMOOTHIE CLEANSE,J J Smith,Atria,1501100106,9781501100109,Advice How-To and Miscellaneous,2015-09-27,0
590,THE DAY THE CRAYONS CAME HOME,Drew Daywalt,Philomel,0399172750,9780399172755,Picture Books,2015-09-27,4
591,THE DAY THE CRAYONS QUIT,Drew Daywalt.,Philomel,0399255370,9780399255373,Picture Books,2015-09-27,116
592,WHAT PET SHOULD I GET?,Dr Seuss,Random House,0553524267,9780553524260,Picture Books,2015-09-27,7
593,PETE THE CAT: FIVE LITTLE PUMPKINS,James Dean,HarperCollins,0062304186,9780062304186,Picture Books,2015-09-27,2
594,THE BOOK WITH NO PICTURES,B.J. Novak,Dial,0803741715,9780803741713,Picture Books,2015-09-27,50
595,PRESS HERE,Hervé Tullet,Handprint/Chronicle,0811879542,9780811879545,Picture Books,2015-09-27,209
596,MAX THE BRAVE,Ed Vere,Sourcebooks/Jabberwocky,1492616516,9781492616511,Picture Books,2015-09-27,1
597,THE WONDERFUL THINGS YOU WILL BE,Emily Winfield Martin,Random House,None,9780385376716,Picture Books,2015-09-27,2
598,WAITING,Kevin Henkes,Greenwillow/HarperCollins,0062368435,9780062368430,Picture Books,2015-09-27,2
599,LLAMA LLAMA GRAM AND GRANDPA,Anna Dewdney,Viking,067001396X,9780670013968,Picture Books,2015-09-27,2
600,"EVERYTHING, EVERYTHING",Nicola Yoon,Delacorte,0553496646,9780553496642,Young Adult Hardcover,2015-09-27,2
601,RED QUEEN,Victoria Aveyard,HarperTeen,0062310631,9780062310637,Young Adult Hardcover,2015-09-27,5
602,ELEANOR AND PARK,Rainbow Rowell,St. Martin's Griffin,1250012570,9781250012579,Young Adult Hardcover,2015-09-27,5
603,FANGIRL,Rainbow Rowell,St. Martin's Griffin,None,9781250073808,Young Adult Hardcover,2015-09-27,5
604,ALL THE BRIGHT PLACES,Jennifer Niven,Knopf,0385755880,9780385755887,Young Adult Hardcover,2015-09-27,5
605,WE ALL LOOKED UP,Tommy Wallach,Simon & Schuster,1481418777,9781481418775,Young Adult Hardcover,2015-09-27,5
606,P. S. I STILL LOVE YOU,Jenny Han,Simon & Schuster,144242673X,9781442426733,Young Adult Hardcover,2015-09-27,5
607,ANOTHER DAY,David Levithan,Knopf,0385756208,9780385756204,Young Adult Hardcover,2015-09-27,2
608,TO ALL THE BOYS I'VE LOVED BEFORE,Jenny Han,Simon & Schuster,1442426705,9781442426702,Young Adult Hardcover,2015-09-27,3
609,THE INFINITE SEA,Rick Yancey,Putnam,0399162429,9780399162428,Young Adult Hardcover,2015-09-27,3
610,THE MAZE RUNNER,James Dashner,Delacorte,0385737955,9780385737951,Series Books,2015-09-27,153
611,THRONE OF GLASS,Sarah J. Maas,Bloomsbury,1619636042,9781619636040,Series Books,2015-09-27,5
612,I AM NUMBER FOUR,Pittacus Lore,HarperCollins Publishers,0062194755,9780062194756,Series Books,2015-09-27,28
613,DESCENDANTS,various authors,Disney Press,1484726383,9781484726389,Series Books,2015-09-27,4
614,JOURNEY TO STAR WARS: THE FORCE AWAKENS,the Lucasfilm Press staff,Disney/Lucasfilm,1484724984,9781484724989,Series Books,2015-09-27,2
615,CAPTAIN UNDERPANTS,and   Dav Pilkey,Scholastic,0545504929,9780545504928,Series Books,2015-09-27,58
616,GIVER QUARTET,Lois Lowry,Houghton Mifflin Harcourt,0544336267,9780544336261,Series Books,2015-09-27,94
617,HARRY POTTER,J.K. Rowling,Scholastic,059035342X,9780590353427,Series Books,2015-09-27,338
618,PERCY JACKSON & THE OLYMPIANS,Rick Riordan,Disney-Hyperion,0786838655,9780786838653,Series Books,2015-09-27,374
619,DIARY OF A WIMPY KID,and   Jeff Kinney,Amulet,141971189X,9781419711893,Series Books,2015-09-27,339
620,GO SET A WATCHMAN,Harper Lee,Harper,0062409859,9780062409850,Combined Print and E-Book Fiction,2015-08-30,5
621,THE GIRL ON THE TRAIN,Paula Hawkins,Riverhead,0698185390,9780698185395,Combined Print and E-Book Fiction,2015-08-30,31
622,SILVER LININGS,Debbie Macomber,Ballantine,None,9780553391800,Combined Print and E-Book Fiction,2015-08-30,1
623,WHO DO YOU LOVE,Jennifer Weiner,Atria,1451617836,9781451617832,Combined Print and E-Book Fiction,2015-08-30,1
624,GREY,E L James,Vintage,1101946350,9781101946350,Combined Print and E-Book Fiction,2015-08-30,9
625,ALERT,James Patterson and Michael Ledwidge,"Little, Brown",0316407186,9780316407182,Combined Print and E-Book Fiction,2015-08-30,2
626,ALL THE LIGHT WE CANNOT SEE,Anthony Doerr,Scribner,1476746583,9781476746586,Combined Print and E-Book Fiction,2015-08-30,48
627,THE MARTIAN,Andy Weir,Crown,None,9780804139038,Combined Print and E-Book Fiction,2015-08-30,12
628,FLESH AND BLOOD,Patricia Cornwell,Morrow/HarperCollins,None,9780062325365,Combined Print and E-Book Fiction,2015-08-30,5
629,STATE OF FEAR,Michael Crichton,HarperCollins,006175272X,9780061752728,Combined Print and E-Book Fiction,2015-08-30,1
630,THE NIGHTINGALE,Kristin Hannah,St. Martin's,1466850604,9781466850606,Combined Print and E-Book Fiction,2015-08-30,28
631,CIRCLING THE SUN,Paula McLain,Ballantine,0345534190,9780345534194,Combined Print and E-Book Fiction,2015-08-30,3
632,DEVIL'S BRIDGE,Linda Fairstein,Dutton/Penguin Publishing Group,,9780698190801,Combined Print and E-Book Fiction,2015-08-30,1
633,CODE OF CONDUCT,Brad Thor,Emily Bestler/Atria,1476717176,9781476717173,Combined Print and E-Book Fiction,2015-08-30,6
634,LUCKIEST GIRL ALIVE,Jessica Knoll,Simon & Schuster,1476789657,9781476789651,Combined Print and E-Book Fiction,2015-08-30,14
635,DARK PLACES,Gillian Flynn,Broadway,0307459926,9780307459923,Combined Print and E-Book Fiction,2015-08-30,0
636,FOOL'S QUEST,Robin Hobb,Del Rey,None,9780553392937,Combined Print and E-Book Fiction,2015-08-30,0
637,ACCUSED,Lisa Scottoline,St. Martin's,,9781250027665,Combined Print and E-Book Fiction,2015-08-30,0
638,THE ARRANGEMENT 20,H M Ward,Laree Bailey,1630350745,9781630350741,Combined Print and E-Book Fiction,2015-08-30,0
639,FOURTH DEBT,Pepper Winters,Pepper Winters,None,A00B00W6BY24Q,Combined Print and E-Book Fiction,2015-08-30,0
640,PLUNDER AND DECEIT,Mark R Levin,Threshold Editions,1451606303,9781451606300,Combined Print and E-Book Nonfiction,2015-08-30,2
641,BETWEEN THE WORLD AND ME,Ta-Nehisi Coates,Spiegel & Grau,0812993543,9780812993547,Combined Print and E-Book Nonfiction,2015-08-30,5
642,THE BOYS IN THE BOAT,Daniel James Brown,Penguin,0143125478,9780143125471,Combined Print and E-Book Nonfiction,2015-08-30,65
643,THE DEVIL IN THE WHITE CITY,Erik Larson,Vintage,1400076315,9781400076314,Combined Print and E-Book Nonfiction,2015-08-30,8
644,YOU'RE NEVER WEIRD ON THE INTERNET (ALMOST),Felicia Day,Touchstone,1476785651,9781476785653,Combined Print and E-Book Nonfiction,2015-08-30,1
645,MODERN ROMANCE,Aziz Ansari with Eric Klinenberg,Penguin Press,1594206279,9781594206276,Combined Print and E-Book Nonfiction,2015-08-30,9
646,DEAD WAKE,Erik Larson,Crown,0553446754,9780553446753,Combined Print and E-Book Nonfiction,2015-08-30,23
647,THE WRIGHT BROTHERS,David McCullough,Simon & Schuster,1476728747,9781476728742,Combined Print and E-Book Nonfiction,2015-08-30,15
648,BEING MORTAL,Atul Gawande,Metropolitan/Holt,0805095152,9780805095159,Combined Print and E-Book Nonfiction,2015-08-30,43
649,I AM MALALA,Malala Yousafzai with Christina Lamb,"Little, Brown",0316322423,9780316322423,Combined Print and E-Book Nonfiction,2015-08-30,26
650,DOWN THE RABBIT HOLE,Holly Madison,Dey Street,0062372106,9780062372109,Combined Print and E-Book Nonfiction,2015-08-30,8
