,Title,Author,Publisher,Primary ISBN10,Primary ISBN13,NYT List,NYT List Published Date,Weeks on NYT List
657,22 SECONDS,James Patterson and Maxine Paetro,"Little, Brown",0316499374,9780316499378,Combined Print and E-Book Fiction,2022-06-05,3
658,THIS TIME TOMORROW,Emma Straub,Riverhead,052553900X,9780525539001,Combined Print and E-Book Fiction,2022-06-05,1
659,PEOPLE WE MEET ON VACATION,Emily Henry,Berkley,1984806750,9781984806758,Combined Print and E-Book Fiction,2022-06-05,26
660,SOMETHING WILDER,Christina Lauren,Gallery,1982173424,9781982173425,Combined Print and E-Book Fiction,2022-06-05,1
661,DREAM TOWN,David Baldacci,Grand Central,1538719770,9781538719770,Combined Print and E-Book Fiction,2022-06-05,5
662,THE SUMMER PLACE,Jennifer Weiner,Atria,1501133578,9781501133572,Combined Print and E-Book Fiction,2022-06-05,2
663,MALIBU RISING,Taylor Jenkins Reid,Ballantine,1524798673,9781524798673,Combined Print and E-Book Fiction,2022-06-05,14
664,BETTER OFF DEAD,Lee Child and Andrew Child,Dell,1984818538,9781984818539,Combined Print and E-Book Fiction,2022-06-05,8
665,THE OFFICE BFFS,Jenna Fischer and Angela Kinsey,Dey Street,0063007592,9780063007598,Combined Print and E-Book Nonfiction,2022-06-05,1
666,PHIL,Alan Shipnuck,Avid Reader,1476797099,9781476797090,Combined Print and E-Book Nonfiction,2022-06-05,1
667,KILLING THE KILLERS,Bill O'Reilly and Martin Dugard,St. Martin's,1250279259,9781250279255,Combined Print and E-Book Nonfiction,2022-06-05,3
668,RIVER OF THE GODS,Candice Millard,Doubleday,0385543107,9780385543101,Combined Print and E-Book Nonfiction,2022-06-05,1
669,FINDING ME,Viola Davis,HarperOne,0063037327,9780063037328,Combined Print and E-Book Nonfiction,2022-06-05,4
670,THE BODY KEEPS THE SCORE,Bessel van der Kolk,Penguin,0143127748,9780143127741,Combined Print and E-Book Nonfiction,2022-06-05,91
671,MEAN BABY,Selma Blair,Knopf,0525659498,9780525659495,Combined Print and E-Book Nonfiction,2022-06-05,1
672,THE PALACE PAPERS,Tina Brown,Crown,0593138090,9780593138090,Combined Print and E-Book Nonfiction,2022-06-05,4
673,THIS WILL NOT PASS,Jonathan Martin and Alexander Burns,Simon & Schuster,1982172487,9781982172480,Combined Print and E-Book Nonfiction,2022-06-05,3
674,WE WERE DREAMERS,Simu Liu,Morrow,0063046490,9780063046498,Combined Print and E-Book Nonfiction,2022-06-05,1
675,BRAIDING SWEETGRASS,Robin Wall Kimmerer,Milkweed Editions,1571313567,9781571313560,Combined Print and E-Book Nonfiction,2022-06-05,39
676,A SACRED OATH,Mark T. Esper,Morrow,006314431X,9780063144316,Combined Print and E-Book Nonfiction,2022-06-05,2
677,UNDER THE BANNER OF HEAVEN,Jon Krakauer,Anchor,1400032806,9781400032808,Combined Print and E-Book Nonfiction,2022-06-05,4
678,CRYING IN H MART,Michelle Zauner,Knopf,0525657746,9780525657743,Combined Print and E-Book Nonfiction,2022-06-05,34
679,THE POWER OF CRISIS,Ian Bremmer,Simon & Schuster,1982167505,9781982167509,Combined Print and E-Book Nonfiction,2022-06-05,1
680,IN THE BLOOD,Jack Carr,Atria/Emily Bestler,1982181656,9781982181659,Hardcover Fiction,2022-06-05,1
681,22 SECONDS,James Patterson and Maxine Paetro,"Little, Brown",0316499374,9780316499378,Hardcover Fiction,2022-06-05,3
682,THIS TIME TOMORROW,Emma Straub,Riverhead,052553900X,9780525539001,Hardcover Fiction,2022-06-05,1
683,DREAM TOWN,David Baldacci,Grand Central,1538719770,9781538719770,Hardcover Fiction,2022-06-05,5
684,THE SUMMER PLACE,Jennifer Weiner,Atria,1501133578,9781501133572,Hardcover Fiction,2022-06-05,2
685,"RUN, ROSE, RUN",Dolly Parton and James Patterson,"Little, Brown",075955434X,9780759554344,Hardcover Fiction,2022-06-05,11
686,SOMETHING WILDER,Christina Lauren,Gallery,1982173408,9781982173401,Hardcover Fiction,2022-06-05,1
687,THE MIDNIGHT LIBRARY,Matt Haig,Viking,0525559477,9780525559474,Hardcover Fiction,2022-06-05,76
688,THE PARIS APARTMENT,Lucy Foley,Morrow,0063003058,9780063003057,Hardcover Fiction,2022-06-05,13
689,BOOK OF NIGHT,Holly Black,Tor,1250812194,9781250812193,Hardcover Fiction,2022-06-05,3
690,THE LAST THING HE TOLD ME,Laura Dave,Simon & Schuster,1501171348,9781501171345,Hardcover Fiction,2022-06-05,49
691,THE ISLAND,Adrian McKinty,"Little, Brown",0316531286,9780316531283,Hardcover Fiction,2022-06-05,1
692,THE HOMEWRECKERS,Mary Kay Andrews,St. Martin's,1250278368,9781250278364,Hardcover Fiction,2022-06-05,3
693,RAZZMATAZZ,Christopher Moore,Morrow,0062434128,9780062434128,Hardcover Fiction,2022-06-05,1
694,THE LOST SUMMERS OF NEWPORT,"Beatriz Williams, Lauren Willig and Karen White",Morrow,0063040743,9780063040748,Hardcover Fiction,2022-06-05,1
695,THE OFFICE BFFS,Jenna Fischer and Angela Kinsey,Dey Street,0063007592,9780063007598,Hardcover Nonfiction,2022-06-05,1
696,KILLING THE KILLERS,Bill O'Reilly and Martin Dugard,St. Martin's,1250279259,9781250279255,Hardcover Nonfiction,2022-06-05,3
697,FINDING ME,Viola Davis,HarperOne,0063037327,9780063037328,Hardcover Nonfiction,2022-06-05,4
698,PHIL,Alan Shipnuck,Avid Reader,1476797099,9781476797090,Hardcover Nonfiction,2022-06-05,1
699,RIVER OF THE GODS,Candice Millard,Doubleday,0385543107,9780385543101,Hardcover Nonfiction,2022-06-05,1
700,MEAN BABY,Selma Blair,Knopf,0525659498,9780525659495,Hardcover Nonfiction,2022-06-05,1
701,THE PALACE PAPERS,Tina Brown,Crown,0593138090,9780593138090,Hardcover Nonfiction,2022-06-05,4
702,WE WERE DREAMERS,Simu Liu,Morrow,0063046490,9780063046498,Hardcover Nonfiction,2022-06-05,1
703,THIS WILL NOT PASS,Jonathan Martin and Alexander Burns,Simon & Schuster,1982172487,9781982172480,Hardcover Nonfiction,2022-06-05,3
704,A SACRED OATH,Mark T. Esper,Morrow,006314431X,9780063144316,Hardcover Nonfiction,2022-06-05,2
705,CRYING IN H MART,Michelle Zauner,Knopf,0525657746,9780525657743,Hardcover Nonfiction,2022-06-05,44
706,CREATED EQUAL,Ben Carson with Candy Carson,Center Street,1546002642,9781546002642,Hardcover Nonfiction,2022-06-05,1
707,GREENLIGHTS,Matthew McConaughey,Crown,0593139135,9780593139134,Hardcover Nonfiction,2022-06-05,69
708,THE POWER OF CRISIS,Ian Bremmer,Simon & Schuster,1982167505,9781982167509,Hardcover Nonfiction,2022-06-05,1
709,WHAT HAPPENED TO YOU?,Bruce D. Perry and Oprah Winfrey,Flatiron,1250223180,9781250223180,Hardcover Nonfiction,2022-06-05,33
710,IT ENDS WITH US,Colleen Hoover,Atria,1501110365,9781501110368,Trade Fiction Paperback,2022-06-05,55
711,BOOK LOVERS,Emily Henry,Berkley,0593334833,9780593334836,Trade Fiction Paperback,2022-06-05,3
712,WHERE THE CRAWDADS SING,Delia Owens,Putnam,0735219109,9780735219106,Trade Fiction Paperback,2022-06-05,60
713,VERITY,Colleen Hoover,Grand Central,1538724731,9781538724736,Trade Fiction Paperback,2022-06-05,41
714,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid,Washington Square/Atria,1501161938,9781501161933,Trade Fiction Paperback,2022-06-05,63
715,UGLY LOVE,Colleen Hoover,Atria,1476753180,9781476753188,Trade Fiction Paperback,2022-06-05,43
716,PEOPLE WE MEET ON VACATION,Emily Henry,Berkley,1984806750,9781984806758,Trade Fiction Paperback,2022-06-05,54
717,"GRANDMASTER OF DEMONIC CULTIVATION: MO DAO ZU SHI, VOL. 2",Mo Xiang Tong Xiu,Seven Seas Entertainment,1648279201,9781648279201,Trade Fiction Paperback,2022-06-05,1
718,MALIBU RISING,Taylor Jenkins Reid,Ballantine,1524798673,9781524798673,Trade Fiction Paperback,2022-06-05,1
719,NOVEMBER 9,Colleen Hoover,Atria,1501110349,9781501110344,Trade Fiction Paperback,2022-06-05,27
720,THE LOVE HYPOTHESIS,Ali Hazelwood,Berkley,0593336828,9780593336823,Trade Fiction Paperback,2022-06-05,35
721,ALL YOUR PERFECTS,Colleen Hoover,Atria,1501193325,9781501193323,Trade Fiction Paperback,2022-06-05,5
722,BEACH READ,Emily Henry,Berkley,1984806734,9781984806734,Trade Fiction Paperback,2022-06-05,38
723,THE SONG OF ACHILLES,Madeline Miller,Ecco,0062060627,9780062060624,Trade Fiction Paperback,2022-06-05,83
724,THE DICTIONARY OF LOST WORDS,Pip Williams,Ballantine,1984820745,9781984820747,Trade Fiction Paperback,2022-06-05,3
725,THE BODY KEEPS THE SCORE,Bessel van der Kolk,Penguin,0143127748,9780143127741,Paperback Nonfiction,2022-06-05,187
726,BRAIDING SWEETGRASS,Robin Wall Kimmerer,Milkweed Editions,1571313567,9781571313560,Paperback Nonfiction,2022-06-05,110
727,ALL ABOUT LOVE,bell hooks,Morrow,0060959479,9780060959470,Paperback Nonfiction,2022-06-05,24
728,UNDER THE BANNER OF HEAVEN,Jon Krakauer,Anchor,1400032806,9781400032808,Paperback Nonfiction,2022-06-05,4
729,THE CODE BREAKER,Walter Isaacson,Simon & Schuster,1982115866,9781982115869,Paperback Nonfiction,2022-06-05,3
730,BORN A CRIME,Trevor Noah,One World,0399588191,9780399588198,Paperback Nonfiction,2022-06-05,157
731,TALKING TO STRANGERS,Malcolm Gladwell,Back Bay,0316299227,9780316299220,Paperback Nonfiction,2022-06-05,34
732,SAPIENS,Yuval Noah Harari,Harper Perennial,0062316117,9780062316110,Paperback Nonfiction,2022-06-05,184
733,EDUCATED,Tara Westover,Random House,0399590528,9780399590528,Paperback Nonfiction,2022-06-05,15
734,JUST MERCY,Bryan Stevenson,One World,081298496X,9780812984965,Paperback Nonfiction,2022-06-05,278
735,PATRIARCHY BLUES,Frederick Joseph,Harper Perennial,0063138328,9780063138322,Paperback Nonfiction,2022-06-05,1
736,WALK IN MY COMBAT BOOTS,James Patterson and Matt Eversmann with Chris Mooney,Grand Central,1538753146,9781538753149,Paperback Nonfiction,2022-06-05,2
737,"THINKING, FAST AND SLOW",Daniel Kahneman,"Farrar, Straus & Giroux",0374533555,9780374533557,Paperback Nonfiction,2022-06-05,317
738,LILY'S PROMISE,Lily Ebert and Dov Forman,HarperOne,0063230291,9780063230293,Paperback Nonfiction,2022-06-05,2
739,THE SPLENDID AND THE VILE,Erik Larson,Crown,0385348738,9780385348737,Paperback Nonfiction,2022-06-05,14
740,ATOMIC HABITS,James Clear,Avery,0735211299,9780735211292,Advice How-To and Miscellaneous,2022-06-05,130
741,THE FIBER FUELED COOKBOOK,Will Bulsiewicz,Avery,0593418778,9780593418772,Advice How-To and Miscellaneous,2022-06-05,1
742,"MAKE, SEW AND MEND",Bernadette Banner,Page Street,164567486X,9781645674863,Advice How-To and Miscellaneous,2022-06-05,1
743,ATLAS OF THE HEART,Brené Brown,Random House,0399592555,9780399592553,Advice How-To and Miscellaneous,2022-06-05,25
744,"THE BOY, THE MOLE, THE FOX AND THE HORSE",Charlie Mackesy,HarperOne,0062976583,9780062976581,Advice How-To and Miscellaneous,2022-06-05,129
745,HALF BAKED HARVEST EVERY DAY,Tieghan Gerard,Clarkson Potter,0593232550,9780593232552,Advice How-To and Miscellaneous,2022-06-05,8
746,ENDURE,Cameron Hanes,St. Martin's,1250279291,9781250279293,Advice How-To and Miscellaneous,2022-06-05,1
747,PLANTYOU,Carleigh Bodrug,Hachette Go,0306923041,9780306923043,Advice How-To and Miscellaneous,2022-06-05,2
748,THE MOTHERS AND DAUGHTERS OF THE BIBLE SPEAK,Shannon Bream,Broadside,0063225883,9780063225886,Advice How-To and Miscellaneous,2022-06-05,8
749,THE SUBTLE ART OF NOT GIVING A F*CK,Mark Manson,Harper,0062457713,9780062457714,Advice How-To and Miscellaneous,2022-06-05,252
750,I WISH YOU MORE,Amy Krouse Rosenthal.,Chronicle,1452126992,9781452126999,Picture Books,2022-06-05,73
751,THE WONDERFUL THINGS YOU WILL BE,Emily Winfield Martin,Random House,0385376715,9780385376716,Picture Books,2022-06-05,309
752,DRAGONS LOVE TACOS,Adam Rubin.,Dial,0803736800,9780803736801,Picture Books,2022-06-05,354
753,BE YOU!,Peter H. Reynolds,Orchard,1338572318,9781338572315,Picture Books,2022-06-05,3
754,PERFECTLY PEGASUS,Jessie Sima,Simon & Schuster,None,9781665921336,Picture Books,2022-06-05,5
755,"THANK YOU, TEACHER FROM THE VERY HUNGRY CATERPILLAR",Eric Carle,World of Eric Carle,0593226186,9780593226186,Picture Books,2022-06-05,4
756,NOT QUITE NARWHAL,Jessie Sima,Simon & Schuster,None,9781665921343,Picture Books,2022-06-05,5
757,NANA LOVES YOU MORE,Jimmy Fallon.,Feiwel & Friends,1250823943,9781250823946,Picture Books,2022-06-05,8
758,GRUMPY MONKEY,Suzanne Lang.,Random House,0553537865,9780553537864,Picture Books,2022-06-05,69
759,THE DAY THE CRAYONS QUIT,Drew Daywalt.,Philomel,0399255370,9780399255373,Picture Books,2022-06-05,327
760,DIARY OF A WIMPY KID,and   Jeff Kinney,Amulet,1419749153,9781419749155,Series Books,2022-06-05,688
761,A GOOD GIRL'S GUIDE TO MURDER,Holly Jackson,Delacorte,1984896393,9781984896391,Series Books,2022-06-05,34
762,DRAGON MASTERS,Tracey West,Scholastic,1338776878,9781338776874,Series Books,2022-06-05,6
763,HARRY POTTER,J.K. Rowling,Scholastic,059035342X,9780590353427,Series Books,2022-06-05,687
764,WINGS OF FIRE,Tui T. Sutherland,Scholastic,1338214578,9781338214574,Series Books,2022-06-05,167
765,PERCY JACKSON & THE OLYMPIANS,Rick Riordan,Disney-Hyperion,1484707230,9781484707234,Series Books,2022-06-05,623
766,THE SUMMER I TURNED PRETTY TRILOGY,Jenny Han,"Simon & Schuster, hardcover and paper",1416968296,9781416968290,Series Books,2022-06-05,5
767,CAPTAIN UNDERPANTS,and   Dav Pilkey,Scholastic,133834725X,9781338347258,Series Books,2022-06-05,282
768,THRONE OF GLASS,Sarah J. Maas,Bloomsbury,1619630346,9781619630345,Series Books,2022-06-05,41
769,THE LAST KIDS ON EARTH,Max Brallier.,Viking,0593405358,9780593405352,Series Books,2022-06-05,101
770,FAMILY OF LIARS,E. Lockhart,Delacorte,0593485858,9780593485859,Young Adult Hardcover,2022-06-05,3
771,I KISSED SHARA WHEELER,Casey McQuiston,Wednesday,1250244455,9781250244451,Young Adult Hardcover,2022-06-05,3
772,RISING TROUBLEMAKER,Luvvie Ajayi Jones,Philomel,0593526031,9780593526033,Young Adult Hardcover,2022-06-05,1
773,ONE OF US IS LYING,Karen M. McManus,Delacorte,1524714682,9781524714680,Young Adult Hardcover,2022-06-05,225
774,IRON WIDOW,Xiran Jay Zhao,Penguin Teen,0735269939,9780735269934,Young Adult Hardcover,2022-06-05,30
775,SEE YOU YESTERDAY,Rachel Lynn Solomon,Simon & Schuster,1665901926,9781665901925,Young Adult Hardcover,2022-06-05,1
776,YOU'VE REACHED SAM,Dustin Thao,Wednesday,1250762030,9781250762030,Young Adult Hardcover,2022-06-05,23
777,ONCE UPON A K-PROM,Kat Cho,Disney-Hyperion,1368064647,9781368064644,Young Adult Hardcover,2022-06-05,1
778,WELCOME TO THE UNIVERSE IN 3D,Neil deGrasse Tyson et al,Princeton University,0691194076,9780691194073,Young Adult Hardcover,2022-06-05,5
779,SHE GETS THE GIRL,Rachael Lippincott and Alyson Derrick,Simon & Schuster,1534493794,9781534493797,Young Adult Hardcover,2022-06-05,6
780,DREAM TOWN,David Baldacci,Grand Central,1538719789,9781538719787,Combined Print and E-Book Fiction,2022-05-08,1
781,BEAUTIFUL,Danielle Steel,Delacorte,1984821644,9781984821645,Combined Print and E-Book Fiction,2022-05-08,1
782,IT ENDS WITH US,Colleen Hoover,Atria,1501110365,9781501110368,Combined Print and E-Book Fiction,2022-05-08,45
783,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid,Washington Square/Atria,1501161938,9781501161933,Combined Print and E-Book Fiction,2022-05-08,43
784,WHERE THE CRAWDADS SING,Delia Owens,Putnam,0735219109,9780735219106,Combined Print and E-Book Fiction,2022-05-08,157
785,KINGDOM OF BONES,James Rollins,Morrow,0062893041,9780062893048,Combined Print and E-Book Fiction,2022-05-08,1
786,VERITY,Colleen Hoover,Grand Central,1538724731,9781538724736,Combined Print and E-Book Fiction,2022-05-08,20
787,DEATH OF THE BLACK WIDOW,James Patterson and J.D. Barker,Grand Central,1538709813,9781538709818,Combined Print and E-Book Fiction,2022-05-08,1
788,THE INVESTIGATOR,John Sandford,Putnam,0593328698,9780593328699,Combined Print and E-Book Fiction,2022-05-08,2
789,"RUN, ROSE, RUN",Dolly Parton and James Patterson,"Little, Brown",075955434X,9780759554344,Combined Print and E-Book Fiction,2022-05-08,7
790,UGLY LOVE,Colleen Hoover,Atria,1476753180,9781476753188,Combined Print and E-Book Fiction,2022-05-08,15
791,SEA OF TRANQUILITY,Emily St. John Mandel,Knopf,0593321448,9780593321447,Combined Print and E-Book Fiction,2022-05-08,3
792,PART OF YOUR WORLD,Ab Jimenez,Forever,1538704374,9781538704370,Combined Print and E-Book Fiction,2022-05-08,1
793,THE PARIS APARTMENT,Lucy Foley,Morrow,0063003058,9780063003057,Combined Print and E-Book Fiction,2022-05-08,9
794,WHAT HAPPENED TO THE BENNETTS,Lisa Scottoline,Putnam,0525539670,9780525539674,Combined Print and E-Book Fiction,2022-05-08,4
795,THE BODY KEEPS THE SCORE,Bessel van der Kolk,Penguin,0143127748,9780143127741,Combined Print and E-Book Nonfiction,2022-05-08,87
796,FREEZING ORDER,Bill Browder,Simon & Schuster,1982153288,9781982153281,Combined Print and E-Book Nonfiction,2022-05-08,2
797,PLAYING WITH MYSELF,Randy Rainbow,St. Martin's,125027625X,9781250276254,Combined Print and E-Book Nonfiction,2022-05-08,1
798,"HELLO, MOLLY!",Molly Shannon with Sean Wilsey,Ecco,0063056232,9780063056237,Combined Print and E-Book Nonfiction,2022-05-08,2
799,LEFT ON TENTH,Delia Ephron,"Little, Brown",0316267651,9780316267656,Combined Print and E-Book Nonfiction,2022-05-08,2
800,CRYING IN H MART,Michelle Zauner,Knopf,0525657746,9780525657743,Combined Print and E-Book Nonfiction,2022-05-08,30
801,BRAIDING SWEETGRASS,Robin Wall Kimmerer,Milkweed Editions,1571313567,9781571313560,Combined Print and E-Book Nonfiction,2022-05-08,36
802,ALL ABOUT LOVE,bell hooks,Morrow,0060959479,9780060959470,Combined Print and E-Book Nonfiction,2022-05-08,19
803,BITTERSWEET,Susan Cain,Crown,0451499786,9780451499783,Combined Print and E-Book Nonfiction,2022-05-08,3
804,PANDORA'S JAR,Natalie Haynes,Harper Perennial,0063139464,9780063139466,Combined Print and E-Book Nonfiction,2022-05-08,4
805,RED NOTICE,Bill Browder,Simon & Schuster,1476755744,9781476755748,Combined Print and E-Book Nonfiction,2022-05-08,4
806,THE 1619 PROJECT,"edited  Nikole Hannah-Jones, Caitlin Roper, Ilena Silverman and Jake Silverstein",One World,0593230574,9780593230572,Combined Print and E-Book Nonfiction,2022-05-08,23
807,THE STORYTELLER,Dave Grohl,Dey Street,0063076098,9780063076099,Combined Print and E-Book Nonfiction,2022-05-08,24
808,GREENLIGHTS,Matthew McConaughey,Crown,0593139135,9780593139134,Combined Print and E-Book Nonfiction,2022-05-08,61
809,FROM STRENGTH TO STRENGTH,Arthur C. Brooks,Portfolio,059319148X,9780593191484,Combined Print and E-Book Nonfiction,2022-05-08,6
810,DREAM TOWN,David Baldacci,Grand Central,1538719770,9781538719770,Hardcover Fiction,2022-05-08,1
811,BEAUTIFUL,Danielle Steel,Delacorte,1984821644,9781984821645,Hardcover Fiction,2022-05-08,1
812,"RUN, ROSE, RUN",Dolly Parton and James Patterson,"Little, Brown",075955434X,9780759554344,Hardcover Fiction,2022-05-08,7
813,THE INVESTIGATOR,John Sandford,Putnam,059332868X,9780593328682,Hardcover Fiction,2022-05-08,2
814,KINGDOM OF BONES,James Rollins,Morrow,0062892983,9780062892980,Hardcover Fiction,2022-05-08,1
815,SEA OF TRANQUILITY,Emily St. John Mandel,Knopf,0593321448,9780593321447,Hardcover Fiction,2022-05-08,3
816,THE PARIS APARTMENT,Lucy Foley,Morrow,0063003058,9780063003057,Hardcover Fiction,2022-05-08,9
817,WHAT HAPPENED TO THE BENNETTS,Lisa Scottoline,Putnam,0525539670,9780525539674,Hardcover Fiction,2022-05-08,4
818,THE MIDNIGHT LIBRARY,Matt Haig,Viking,0525559477,9780525559474,Hardcover Fiction,2022-05-08,72
819,THE MEMORY LIBRARIAN,Janelle Monáe et al,Harper Voyager,0063070871,9780063070875,Hardcover Fiction,2022-05-08,1
820,LESSONS IN CHEMISTRY,Bonnie Garmus,Doubleday,038554734X,9780385547345,Hardcover Fiction,2022-05-08,3
821,THE LAST THING HE TOLD ME,Laura Dave,Simon & Schuster,1501171348,9781501171345,Hardcover Fiction,2022-05-08,46
822,THE LINCOLN HIGHWAY,Amor Towles,Viking,0735222355,9780735222359,Hardcover Fiction,2022-05-08,29
823,THE DIAMOND EYE,Kate Quinn,Morrow,0062943510,9780062943514,Hardcover Fiction,2022-05-08,4
824,THE CANDY HOUSE,Jennifer Egan,Scribner,1476716765,9781476716763,Hardcover Fiction,2022-05-08,3
825,FREEZING ORDER,Bill Browder,Simon & Schuster,1982153288,9781982153281,Hardcover Nonfiction,2022-05-08,2
826,"HELLO, MOLLY!",Molly Shannon with Sean Wilsey,Ecco,0063056232,9780063056237,Hardcover Nonfiction,2022-05-08,2
827,CRYING IN H MART,Michelle Zauner,Knopf,0525657746,9780525657743,Hardcover Nonfiction,2022-05-08,40
828,BITTERSWEET,Susan Cain,Crown,0451499786,9780451499783,Hardcover Nonfiction,2022-05-08,3
829,PLAYING WITH MYSELF,Randy Rainbow,St. Martin's,125027625X,9781250276254,Hardcover Nonfiction,2022-05-08,1
830,THE 1619 PROJECT,"edited  Nikole Hannah-Jones, Caitlin Roper, Ilena Silverman and Jake Silverstein",One World,0593230574,9780593230572,Hardcover Nonfiction,2022-05-08,23
831,THE STORYTELLER,Dave Grohl,Dey Street,0063076098,9780063076099,Hardcover Nonfiction,2022-05-08,29
832,LEFT ON TENTH,Delia Ephron,"Little, Brown",0316267651,9780316267656,Hardcover Nonfiction,2022-05-08,2
833,GREENLIGHTS,Matthew McConaughey,Crown,0593139135,9780593139134,Hardcover Nonfiction,2022-05-08,68
834,WHAT HAPPENED TO YOU?,Bruce D. Perry and Oprah Winfrey,Flatiron,1250223180,9781250223180,Hardcover Nonfiction,2022-05-08,29
835,FROM STRENGTH TO STRENGTH,Arthur C. Brooks,Portfolio,059319148X,9780593191484,Hardcover Nonfiction,2022-05-08,10
836,WHAT WE WISH WERE TRUE,Tallu Schuyler Quinn,Convergent,0593442903,9780593442906,Hardcover Nonfiction,2022-05-08,1
837,DEAF UTOPIA,Nyle DiMarco with Robert Siebert,Morrow,0063062356,9780063062351,Hardcover Nonfiction,2022-05-08,1
838,UNTAMED,Glennon Doyle,Dial,1984801252,9781984801258,Hardcover Nonfiction,2022-05-08,96
839,RECESSIONAL,David Mamet,Broadside,006315899X,9780063158993,Hardcover Nonfiction,2022-05-08,3
840,IT ENDS WITH US,Colleen Hoover,Atria,1501110365,9781501110368,Trade Fiction Paperback,2022-05-08,51
841,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid,Washington Square/Atria,1501161938,9781501161933,Trade Fiction Paperback,2022-05-08,59
842,WHERE THE CRAWDADS SING,Delia Owens,Putnam,0735219109,9780735219106,Trade Fiction Paperback,2022-05-08,56
843,VERITY,Colleen Hoover,Grand Central,1538724731,9781538724736,Trade Fiction Paperback,2022-05-08,37
844,UGLY LOVE,Colleen Hoover,Atria,1476753180,9781476753188,Trade Fiction Paperback,2022-05-08,39
845,NOVEMBER 9,Colleen Hoover,Atria,1501110349,9781501110344,Trade Fiction Paperback,2022-05-08,23
846,THE LOVE HYPOTHESIS,Ali Hazelwood,Berkley,0593336828,9780593336823,Trade Fiction Paperback,2022-05-08,31
847,"THE SCUM VILLAIN'S SELF-SAVING SYSTEM: REN ZHA FANPAI ZIJIU XITONG, VOL. 2",Mo Xiang Tong Xiu,Seven Seas Entertainment,1648279228,9781648279225,Trade Fiction Paperback,2022-05-08,1
848,THE PAPER PALACE,Miranda Cowley Heller,Riverhead,059332983X,9780593329832,Trade Fiction Paperback,2022-05-08,1
849,PART OF YOUR WORLD,Ab Jimenez,Forever,1538704374,9781538704370,Trade Fiction Paperback,2022-05-08,1
850,DEATH OF THE BLACK WIDOW,James Patterson and J.D. Barker,Grand Central,153875309X,9781538753095,Trade Fiction Paperback,2022-05-08,1
851,PEOPLE WE MEET ON VACATION,Emily Henry,Berkley,1984806750,9781984806758,Trade Fiction Paperback,2022-05-08,50
852,THE SONG OF ACHILLES,Madeline Miller,Ecco,0062060627,9780062060624,Trade Fiction Paperback,2022-05-08,79
853,ALL YOUR PERFECTS,Colleen Hoover,Atria,1501193325,9781501193323,Trade Fiction Paperback,2022-05-08,1
854,THE SILENT PATIENT,Alex Michaelides,Celadon,125030170X,9781250301703,Trade Fiction Paperback,2022-05-08,40
855,THE BODY KEEPS THE SCORE,Bessel van der Kolk,Penguin,0143127748,9780143127741,Paperback Nonfiction,2022-05-08,183
856,BRAIDING SWEETGRASS,Robin Wall Kimmerer,Milkweed Editions,1571313567,9781571313560,Paperback Nonfiction,2022-05-08,106
857,ALL ABOUT LOVE,bell hooks,Morrow,0060959479,9780060959470,Paperback Nonfiction,2022-05-08,20
858,PANDORA'S JAR,Natalie Haynes,Harper Perennial,0063139464,9780063139466,Paperback Nonfiction,2022-05-08,4
859,THE SPLENDID AND THE VILE,Erik Larson,Crown,0385348738,9780385348737,Paperback Nonfiction,2022-05-08,10
860,EDUCATED,Tara Westover,Random House,0399590528,9780399590528,Paperback Nonfiction,2022-05-08,11
861,RED NOTICE,Bill Browder,Simon & Schuster,1476755744,9781476755748,Paperback Nonfiction,2022-05-08,9
862,TALKING TO STRANGERS,Malcolm Gladwell,Back Bay,0316299227,9780316299220,Paperback Nonfiction,2022-05-08,30
863,THE PREMONITION,Michael Lewis,Norton,None,9781324035534,Paperback Nonfiction,2022-05-08,3
864,SAPIENS,Yuval Noah Harari,Harper Perennial,0062316117,9780062316110,Paperback Nonfiction,2022-05-08,182
865,"THINKING, FAST AND SLOW",Daniel Kahneman,"Farrar, Straus & Giroux",0374533555,9780374533557,Paperback Nonfiction,2022-05-08,314
866,KITCHEN CONFIDENTIAL,Anthony Bourdain,Ecco,0060899220,9780060899226,Paperback Nonfiction,2022-05-08,79
867,BETWEEN TWO KINGDOMS,Suleika Jaouad,Random House,0399588604,9780399588600,Paperback Nonfiction,2022-05-08,8
868,BLOOD AND TREASURE,Bob Drury and Tom Clavin,St. Martin's Griffin,1250247152,9781250247155,Paperback Nonfiction,2022-05-08,6
869,WOMEN IN WHITE COATS,Olivia Campbell,Park Row,0778311988,9780778311980,Paperback Nonfiction,2022-05-08,2
870,ATOMIC HABITS,James Clear,Avery,0735211299,9780735211292,Advice How-To and Miscellaneous,2022-05-08,126
871,THE MOTHERS AND DAUGHTERS OF THE BIBLE SPEAK,Shannon Bream,Broadside,0063225883,9780063225886,Advice How-To and Miscellaneous,2022-05-08,4
872,ATLAS OF THE HEART,Brené Brown,Random House,0399592555,9780399592553,Advice How-To and Miscellaneous,2022-05-08,21
873,HALF BAKED HARVEST EVERY DAY,Tieghan Gerard,Clarkson Potter,0593232550,9780593232552,Advice How-To and Miscellaneous,2022-05-08,4
