,Title,Author,Publisher,Primary ISBN10,Primary ISBN13,NYT List,NYT List Published Date,Weeks on NYT List
221,THE BLUE ZONES KITCHEN,Dan Buettner,National Geographic,1426220138,9781426220135,Advice How-To and Miscellaneous,2019-12-22,1
222,THE PIONEER WOMAN COOKS: THE NEW FRONTIER,Ree Drummond,Morrow,0062561375,9780062561374,Advice How-To and Miscellaneous,2019-12-22,7
223,I REALLY NEEDED THIS TODAY,Hoda Kotb with Jane Lorenzini,Putnam,0735217416,9780735217416,Advice How-To and Miscellaneous,2019-12-22,8
224,SALT FAT ACID HEAT,Samin Nosrat.,Simon & Schuster,1476753830,9781476753836,Advice How-To and Miscellaneous,2019-12-22,30
225,MAGNOLIA TABLE,Joanna Gaines with Marah Stets,Morrow,006282015X,9780062820150,Advice How-To and Miscellaneous,2019-12-22,34
226,"GIRL, WASH YOUR FACE",Rachel Hollis,Thomas Nelson,1400201659,9781400201655,Advice How-To and Miscellaneous,2019-12-22,79
227,THE SUBTLE ART OF NOT GIVING A F*CK,Mark Manson,Harper,0062457713,9780062457714,Advice How-To and Miscellaneous,2019-12-22,156
228,FIX IT WITH FOOD,Michael Symon and Douglas Trattner,Clarkson Potter,1984825534,9781984825537,Advice How-To and Miscellaneous,2019-12-22,1
229,NOTHING FANCY,Alison Roman,Clarkson Potter,0451497015,9780451497017,Advice How-To and Miscellaneous,2019-12-22,7
230,THE SERIOUS GOOSE,Jimmy Kimmel,Random House,0525707751,9780525707752,Picture Books,2019-12-22,1
231,THE CRAYONS' CHRISTMAS,Drew Daywalt.,Penguin Workshop,0525515747,9780525515746,Picture Books,2019-12-22,8
232,HOW TO CATCH AN ELF,Adam Wallace.,Sourcebooks Jabberwocky,1492646318,9781492646310,Picture Books,2019-12-22,18
233,"GOOD NIGHT, LITTLE BLUE TRUCK",Alice Schertle and Jill McElmurry,Houghton Mifflin Harcourt,132885213X,9781328852137,Picture Books,2019-12-22,8
234,PETE THE CAT'S 12 GROOVY DAYS OF CHRISTMAS,Kimberly and James Dean,HarperCollins,0062675273,9780062675279,Picture Books,2019-12-22,11
235,GRUMPY MONKEY,Suzanne Lang.,Random House,0553537865,9780553537864,Picture Books,2019-12-22,16
236,CONSTRUCTION SITE ON CHRISTMAS NIGHT,Sherri Duskey Rinker.,Chronicle,1452139113,9781452139111,Picture Books,2019-12-22,15
237,SISTERS FIRST,Jenna Bush Hager and Barbara Pierce Bush,"Little, Brown",0316534781,9780316534789,Picture Books,2019-12-22,4
238,THE COOL BEAN,Jory John.,Harper,0062954520,9780062954527,Picture Books,2019-12-22,1
239,"SOFIA VALDEZ, FUTURE PREZ",Andrea Beaty,Abrams,141973704X,9781419737046,Picture Books,2019-12-22,5
240,DIARY OF A WIMPY KID,and   Jeff Kinney,Amulet,1419739034,9781419739033,Series Books,2019-12-22,560
241,DOG MAN,Dav Pilkey,Scholastic,1338236598,9781338236590,Series Books,2019-12-22,119
242,HARRY POTTER,J.K. Rowling,Scholastic,0545791421,9780545791427,Series Books,2019-12-22,559
243,DORK DIARIES,Rachel Renée Russell,Simon & Schuster,1534427201,9781534427204,Series Books,2019-12-22,303
244,THE LAST KIDS ON EARTH,Max Brallier.,Viking,None,9780425292112,Series Books,2019-12-22,27
245,WINGS OF FIRE,Tui T. Sutherland,Scholastic,1338344056,9781338344059,Series Books,2019-12-22,68
246,PERCY JACKSON & THE OLYMPIANS,Rick Riordan,Disney-Hyperion,1484707230,9781484707234,Series Books,2019-12-22,520
247,THE TRIALS OF APOLLO,Rick Riordan,Disney-Hyperion,1484746449,9781484746448,Series Books,2019-12-22,21
248,CAPTAIN UNDERPANTS,and   Dav Pilkey,Scholastic,1338271512,9781338271515,Series Books,2019-12-22,199
249,WHO WAS/IS . . . ?,Jim Gigliotti and others; various illustrators,Penguin Workshop,1524793531,9781524793531,Series Books,2019-12-22,89
250,CHILDREN OF VIRTUE AND VENGEANCE,Tomi Adeyemi,Holt,1250170990,9781250170996,Young Adult Hardcover,2019-12-22,1
251,CHILDREN OF BLOOD AND BONE,Tomi Adeyemi,Holt,1250170974,9781250170972,Young Adult Hardcover,2019-12-22,92
252,ONE OF US IS LYING,Karen M. McManus,Delacorte,1524714682,9781524714680,Young Adult Hardcover,2019-12-22,98
253,THE HATE U GIVE,Angie Thomas,Balzer + Bray,0062498533,9780062498533,Young Adult Hardcover,2019-12-22,145
254,FIVE FEET APART,Rachael Lippincott with Mikki Daughtry and Tobias Iaconis,Simon & Schuster,1534451560,9781534451568,Young Adult Hardcover,2019-12-22,53
255,THE FOUNTAINS OF SILENCE,Ruta Sepetys,Philomel,0399160310,9780399160318,Young Adult Hardcover,2019-12-22,10
256,DEAR EVAN HANSEN: THE NOVEL,"Val Emmich with Steven Levenson, Benj Pasek & Justin Paul",Poppy,None,9780316420235,Young Adult Hardcover,2019-12-22,38
257,THE SECRET COMMONWEALTH,Philip Pullman,Knopf,0553510665,9780553510669,Young Adult Hardcover,2019-12-22,9
258,THE BEAUTIFUL,Renée Ahdieh,Putnam,1524738174,9781524738174,Young Adult Hardcover,2019-12-22,9
259,STARSIGHT,Brandon Sanderson,Delacorte,0399555811,9780399555817,Young Adult Hardcover,2019-12-22,2
260,BLUE MOON,Lee Child,Delacorte,0399593543,9780399593543,Combined Print and E-Book Fiction,2019-11-24,2
261,THE GUARDIANS,John Grisham,Doubleday,0385544189,9780385544184,Combined Print and E-Book Fiction,2019-11-24,4
262,FINAL OPTION,Clive Cussler and Boyd Morrison,Putnam,0525541829,9780525541820,Combined Print and E-Book Fiction,2019-11-24,1
263,THE STARLESS SEA,Erin Morgenstern,Doubleday,038554121X,9780385541213,Combined Print and E-Book Fiction,2019-11-24,1
264,THE NIGHT FIRE,Michael Connelly,"Little, Brown",None,9780316457484,Combined Print and E-Book Fiction,2019-11-24,3
265,WHERE THE CRAWDADS SING,Delia Owens,Putnam,0735219095,9780735219090,Combined Print and E-Book Fiction,2019-11-24,61
266,KISS THE GIRLS AND MAKE THEM CRY,Mary Higgins Clark,Simon & Schuster,1501171712,9781501171710,Combined Print and E-Book Fiction,2019-11-24,1
267,LEOPARD'S WRATH,Christine Feehan,Berkley,1984803557,9781984803559,Combined Print and E-Book Fiction,2019-11-24,1
268,"OLIVE, AGAIN",Elizabeth Strout,Random House,None,9780812996555,Combined Print and E-Book Fiction,2019-11-24,3
269,THE GIVER OF STARS,Jojo Moyes,Pamela Dorman/Viking,0399562486,9780399562488,Combined Print and E-Book Fiction,2019-11-24,4
270,THE FAMILY UPSTAIRS,Lisa Jewell,Atria,1501190121,9781501190124,Combined Print and E-Book Fiction,2019-11-24,1
271,THE DUTCH HOUSE,Ann Patchett,Harper,0062963678,9780062963673,Combined Print and E-Book Fiction,2019-11-24,7
272,THE 19TH CHRISTMAS,James Patterson and Maxine Paetro,"Little, Brown",0316420271,9780316420273,Combined Print and E-Book Fiction,2019-11-24,5
273,THE DESERTER,Nelson DeMille and Alex DeMille,Simon & Schuster,None,9781501101779,Combined Print and E-Book Fiction,2019-11-24,3
274,THE INSTITUTE,Stephen King,Scribner,1982110562,9781982110567,Combined Print and E-Book Fiction,2019-11-24,9
275,TRIGGERED,Donald Trump Jr,Center Street,154608603X,9781546086031,Combined Print and E-Book Nonfiction,2019-11-24,1
276,FINDING CHIKA,Mitch Albom,Harper,0062952390,9780062952394,Combined Print and E-Book Nonfiction,2019-11-24,1
277,SAM HOUSTON AND THE ALAMO AVENGERS,Brian Kilmeade,Sentinel,0525540539,9780525540533,Combined Print and E-Book Nonfiction,2019-11-24,1
278,ME,Elton John,Holt,1250147603,9781250147608,Combined Print and E-Book Nonfiction,2019-11-24,4
279,ACID FOR THE CHILDREN,Flea,Grand Central,1455530530,9781455530533,Combined Print and E-Book Nonfiction,2019-11-24,1
280,TALKING TO STRANGERS,Malcolm Gladwell,"Little, Brown",0316478520,9780316478526,Combined Print and E-Book Nonfiction,2019-11-24,9
281,BLOWOUT,Rachel Maddow,Crown,0525575472,9780525575474,Combined Print and E-Book Nonfiction,2019-11-24,6
282,EDUCATED,Tara Westover,Random House,0399590501,9780399590504,Combined Print and E-Book Nonfiction,2019-11-24,90
283,CATCH AND KILL,Ronan Farrow,"Little, Brown",0316486639,9780316486637,Combined Print and E-Book Nonfiction,2019-11-24,4
284,THE BOOK OF GUTSY WOMEN,Hillary Rodham Clinton and Chelsea Clinton,Simon & Schuster,1501178415,9781501178412,Combined Print and E-Book Nonfiction,2019-11-24,5
285,THE BEAUTIFUL ONES,Prince,Spiegel & Grau,0399589651,9780399589652,Combined Print and E-Book Nonfiction,2019-11-24,2
286,THE MAN WHO SOLVED THE MARKET,Gregory Zuckerman,Portfolio/Penguin,0735217998,9780735217997,Combined Print and E-Book Nonfiction,2019-11-24,1
287,I HEARD YOU PAINT HOUSES,Charles Brandt,Steerforth,1586422405,9781586422400,Combined Print and E-Book Nonfiction,2019-11-24,1
288,THE BODY,Bill Bryson,Doubleday,0385539304,9780385539302,Combined Print and E-Book Nonfiction,2019-11-24,4
289,MOBITUARIES,Mo Rocca and Jonathan Greenberg,Simon & Schuster,1501197622,9781501197628,Combined Print and E-Book Nonfiction,2019-11-24,1
290,BLUE MOON,Lee Child,Delacorte,0399593543,9780399593543,Hardcover Fiction,2019-11-24,2
291,THE GUARDIANS,John Grisham,Doubleday,0385544189,9780385544184,Hardcover Fiction,2019-11-24,4
292,THE STARLESS SEA,Erin Morgenstern,Doubleday,038554121X,9780385541213,Hardcover Fiction,2019-11-24,1
293,WHERE THE CRAWDADS SING,Delia Owens,Putnam,0735219095,9780735219090,Hardcover Fiction,2019-11-24,62
294,THE NIGHT FIRE,Michael Connelly,"Little, Brown",0316485616,9780316485616,Hardcover Fiction,2019-11-24,3
295,THE GIVER OF STARS,Jojo Moyes,Pamela Dorman/Viking,0399562486,9780399562488,Hardcover Fiction,2019-11-24,5
296,THE FAMILY UPSTAIRS,Lisa Jewell,Atria,1501190105,9781501190100,Hardcover Fiction,2019-11-24,1
297,THE INSTITUTE,Stephen King,Scribner,1982110562,9781982110567,Hardcover Fiction,2019-11-24,9
298,THE DUTCH HOUSE,Ann Patchett,Harper,0062963678,9780062963673,Hardcover Fiction,2019-11-24,7
299,"OLIVE, AGAIN",Elizabeth Strout,Random House,0812996542,9780812996548,Hardcover Fiction,2019-11-24,4
300,NOEL STREET,Richard Paul Evans,Gallery,1982129581,9781982129583,Hardcover Fiction,2019-11-24,1
301,KISS THE GIRLS AND MAKE THEM CRY,Mary Higgins Clark,Simon & Schuster,1501171704,9781501171703,Hardcover Fiction,2019-11-24,1
302,THE WATER DANCER,Ta-Nehisi Coates,One World,0399590595,9780399590597,Hardcover Fiction,2019-11-24,7
303,THE 19TH CHRISTMAS,James Patterson and Maxine Paetro,"Little, Brown",0316420271,9780316420273,Hardcover Fiction,2019-11-24,5
304,FINAL OPTION,Clive Cussler and Boyd Morrison,Putnam,0525541810,9780525541813,Hardcover Fiction,2019-11-24,1
305,TRIGGERED,Donald Trump Jr,Center Street,154608603X,9781546086031,Hardcover Nonfiction,2019-11-24,1
306,FINDING CHIKA,Mitch Albom,Harper,0062952390,9780062952394,Hardcover Nonfiction,2019-11-24,1
307,SAM HOUSTON AND THE ALAMO AVENGERS,Brian Kilmeade,Sentinel,0525540539,9780525540533,Hardcover Nonfiction,2019-11-24,1
308,ACID FOR THE CHILDREN,Flea,Grand Central,1455530530,9781455530533,Hardcover Nonfiction,2019-11-24,1
309,ME,Elton John,Holt,1250147603,9781250147608,Hardcover Nonfiction,2019-11-24,4
310,TALKING TO STRANGERS,Malcolm Gladwell,"Little, Brown",0316478520,9780316478526,Hardcover Nonfiction,2019-11-24,9
311,THE BOOK OF GUTSY WOMEN,Hillary Rodham Clinton and Chelsea Clinton,Simon & Schuster,1501178415,9781501178412,Hardcover Nonfiction,2019-11-24,6
312,BLOWOUT,Rachel Maddow,Crown,0525575472,9780525575474,Hardcover Nonfiction,2019-11-24,6
313,THE BEAUTIFUL ONES,Prince,Spiegel & Grau,0399589651,9780399589652,Hardcover Nonfiction,2019-11-24,2
314,EDUCATED,Tara Westover,Random House,0399590501,9780399590504,Hardcover Nonfiction,2019-11-24,90
315,CATCH AND KILL,Ronan Farrow,"Little, Brown",0316486639,9780316486637,Hardcover Nonfiction,2019-11-24,4
316,LITTLE WEIRDS,Jenny Slate,"Little, Brown",0316485349,9780316485340,Hardcover Nonfiction,2019-11-24,1
317,MOBITUARIES,Mo Rocca and Jonathan Greenberg,Simon & Schuster,1501197622,9781501197628,Hardcover Nonfiction,2019-11-24,1
318,THE BODY,Bill Bryson,Doubleday,0385539304,9780385539302,Hardcover Nonfiction,2019-11-24,4
319,THREE DAYS AT THE BRINK,Bret Baier with Catherine Whitney,Morrow,0062905686,9780062905680,Hardcover Nonfiction,2019-11-24,3
320,THE TATTOOIST OF AUSCHWITZ,Heather Morris,Harper,0062797158,9780062797155,Trade Fiction Paperback,2019-11-24,62
321,EVERY BREATH,Nicholas Sparks,Grand Central,1538728540,9781538728543,Trade Fiction Paperback,2019-11-24,4
322,THE GREAT ALONE,Kristin Hannah,St. Martin's Griffin,1250229537,9781250229533,Trade Fiction Paperback,2019-11-24,7
323,THE OVERSTORY,Richard Powers,Norton,039335668X,9780393356687,Trade Fiction Paperback,2019-11-24,31
324,BEFORE WE WERE YOURS,Lisa Wingate,Ballantine,0425284700,9780425284704,Trade Fiction Paperback,2019-11-24,25
325,LITTLE FIRES EVERYWHERE,Celeste Ng,Penguin,0735224315,9780735224315,Trade Fiction Paperback,2019-11-24,27
326,DOCTOR SLEEP,Stephen King,Gallery Books,1982131802,9781982131807,Trade Fiction Paperback,2019-11-24,10
327,NINE PERFECT STRANGERS,Liane Moriarty,Flatiron,1250069831,9781250069832,Trade Fiction Paperback,2019-11-24,6
328,THE HANDMAID'S TALE,Margaret Atwood,Anchor,038549081X,9780385490818,Trade Fiction Paperback,2019-11-24,110
329,A GENTLEMAN IN MOSCOW,Amor Towles,Penguin,0143110438,9780143110439,Trade Fiction Paperback,2019-11-24,29
330,THE CHEF,James Patterson and Max DiLallo,Grand Central,1538714868,9781538714867,Trade Fiction Paperback,2019-11-24,1
331,ELEANOR OLIPHANT IS COMPLETELY FINE,Gail Honeyman,Penguin,0735220697,9780735220690,Trade Fiction Paperback,2019-11-24,72
332,REDEMPTION,David Baldacci,Grand Central,1538761459,9781538761458,Trade Fiction Paperback,2019-11-24,5
333,THEN SHE WAS GONE,Lisa Jewell,Atria,1501154656,9781501154652,Trade Fiction Paperback,2019-11-24,21
334,THE 18TH ABDUCTION,James Patterson and Maxine Paetro,Grand Central,1538731592,9781538731598,Trade Fiction Paperback,2019-11-24,6
335,I HEARD YOU PAINT HOUSES,Charles Brandt,Steerforth,1586422472,9781586422479,Paperback Nonfiction,2019-11-24,2
336,THE BODY KEEPS THE SCORE,Bessel van der Kolk,Penguin,0143127748,9780143127741,Paperback Nonfiction,2019-11-24,55
337,SAPIENS,Yuval Noah Harari,Harper Perennial,0062316117,9780062316110,Paperback Nonfiction,2019-11-24,78
338,WHITE FRAGILITY,Robin DiAngelo,Beacon Press,0807047414,9780807047415,Paperback Nonfiction,2019-11-24,70
339,BORN A CRIME,Trevor Noah,Spiegel & Grau,0399588191,9780399588198,Paperback Nonfiction,2019-11-24,39
340,JUST MERCY,Bryan Stevenson,Spiegel & Grau,081298496X,9780812984965,Paperback Nonfiction,2019-11-24,178
341,THE LIBRARY BOOK,Susan Orlean,Simon & Schuster,1476740194,9781476740195,Paperback Nonfiction,2019-11-24,6
342,WHY WE SLEEP,Matthew Walker,Scribner,1501144324,9781501144325,Paperback Nonfiction,2019-11-24,31
343,OUTLIERS,Malcolm Gladwell,"Back Bay/Little, Brown",0316017930,9780316017930,Paperback Nonfiction,2019-11-24,299
344,BEING MORTAL,Atul Gawande,Picador,1250076226,9781250076229,Paperback Nonfiction,2019-11-24,108
345,"THINKING, FAST AND SLOW",Daniel Kahneman,"Farrar, Straus & Giroux",0374533555,9780374533557,Paperback Nonfiction,2019-11-24,225
346,ON DESPERATE GROUND,Hampton Sides,Anchor,1101971215,9781101971215,Paperback Nonfiction,2019-11-24,1
347,HOW TO CHANGE YOUR MIND,Michael Pollan,Penguin,0735224153,9780735224155,Paperback Nonfiction,2019-11-24,16
348,CALYPSO,David Sedaris,Back Bay,0316392421,9780316392426,Paperback Nonfiction,2019-11-24,23
349,ON TYRANNY,Timothy Snyder,Tim Duggan,0804190119,9780804190114,Paperback Nonfiction,2019-11-24,61
350,THE PIONEER WOMAN COOKS: THE NEW FRONTIER,Ree Drummond,Morrow,0062561375,9780062561374,Advice How-To and Miscellaneous,2019-11-24,3
351,GRIT & GRACE,Tim McGraw with Amely Greeven,Harper Wave,0062915932,9780062915931,Advice How-To and Miscellaneous,2019-11-24,1
352,I REALLY NEEDED THIS TODAY,Hoda Kotb with Jane Lorenzini,Putnam,0735217416,9780735217416,Advice How-To and Miscellaneous,2019-11-24,4
353,THE SUBTLE ART OF NOT GIVING A F*CK,Mark Manson,Harper,0062457713,9780062457714,Advice How-To and Miscellaneous,2019-11-24,152
354,LOSERTHINK,Scott Adams,Portfolio/Penguin,0593083520,9780593083529,Advice How-To and Miscellaneous,2019-11-24,1
355,THE FIVE LOVE LANGUAGES,Gary Chapman,Northfield,080241270X,9780802412706,Advice How-To and Miscellaneous,2019-11-24,295
356,NOTHING FANCY,Alison Roman,Clarkson Potter,0451497015,9780451497017,Advice How-To and Miscellaneous,2019-11-24,3
357,HALF BAKED HARVEST: SUPER SIMPLE,Tieghan Gerard,Clarkson Potter,0525577076,9780525577072,Advice How-To and Miscellaneous,2019-11-24,2
358,YOU ARE A BADASS,Jen Sincero,Running Press,0762447699,9780762447695,Advice How-To and Miscellaneous,2019-11-24,196
359,DARE TO LEAD,Brené Brown,Random House,0399592520,9780399592522,Advice How-To and Miscellaneous,2019-11-24,39
360,"SOFIA VALDEZ, FUTURE PREZ",Andrea Beaty,Abrams,141973704X,9781419737046,Picture Books,2019-11-24,1
361,THE CRAYONS' CHRISTMAS,Drew Daywalt.,Penguin Workshop,0525515747,9780525515746,Picture Books,2019-11-24,4
362,"GOOD NIGHT, LITTLE BLUE TRUCK",Alice Schertle and Jill McElmurry,Houghton Mifflin Harcourt,132885213X,9781328852137,Picture Books,2019-11-24,4
363,THE WONDERFUL THINGS YOU WILL BE,Emily Winfield Martin,Random House,0385376715,9780385376716,Picture Books,2019-11-24,210
364,HOW TO CATCH A TURKEY,Adam Wallace.,Sourcebooks Jabberwocky,1492664359,9781492664352,Picture Books,2019-11-24,5
365,THE DAY THE CRAYONS QUIT,Drew Daywalt.,Philomel,0399255370,9780399255373,Picture Books,2019-11-24,294
366,THE PIGEON HAS TO GO TO SCHOOL!,Mo Willems,Hyperion,1368046452,9781368046459,Picture Books,2019-11-24,18
367,SULWE,Lupita Nyong'o.,Simon & Schuster,1534425365,9781534425361,Picture Books,2019-11-24,4
368,DASHER,Matt Tavares,Candlewick,1536201375,9781536201376,Picture Books,2019-11-24,1
369,DRAGONS LOVE TACOS,Adam Rubin.,Dial,0803736800,9780803736801,Picture Books,2019-11-24,293
370,DIARY OF A WIMPY KID,and   Jeff Kinney,Amulet,1419739034,9781419739033,Series Books,2019-11-24,556
371,DOG MAN,Dav Pilkey,Scholastic,1338236598,9781338236590,Series Books,2019-11-24,115
372,HARRY POTTER,J.K. Rowling,Scholastic,0545791421,9780545791427,Series Books,2019-11-24,555
373,KEEPER OF THE LOST CITIES,Shannon Messenger,Aladdin,1534427333,9781534427334,Series Books,2019-11-24,4
374,ARC OF A SCYTHE,Neal Shusterman,Simon & Schuster,1481497065,9781481497060,Series Books,2019-11-24,1
375,DORK DIARIES,Rachel Renée Russell,Simon & Schuster,1534427201,9781534427204,Series Books,2019-11-24,299
376,RENEGADES,Marissa Meyer,Feiwel & Friends,1250078385,9781250078384,Series Books,2019-11-24,1
377,WINGS OF FIRE,Tui T. Sutherland,Scholastic,1338344056,9781338344059,Series Books,2019-11-24,64
378,THE LAST KIDS ON EARTH,Max Brallier.,Viking,None,9780425292112,Series Books,2019-11-24,23
379,CAPTAIN UNDERPANTS,and   Dav Pilkey,Scholastic,1338271512,9781338271515,Series Books,2019-11-24,196
380,CALL DOWN THE HAWK,Maggie Stiefvater,Scholastic,1338188321,9781338188325,Young Adult Hardcover,2019-11-24,1
381,THE SECRET COMMONWEALTH,Philip Pullman,Knopf,0553510665,9780553510669,Young Adult Hardcover,2019-11-24,6
382,THE HATE U GIVE,Angie Thomas,Balzer + Bray,0062498533,9780062498533,Young Adult Hardcover,2019-11-24,141
383,FIVE FEET APART,Rachael Lippincott with Mikki Daughtry and Tobias Iaconis,Simon & Schuster,1534437339,9781534437333,Young Adult Hardcover,2019-11-24,49
384,THE FOUNTAINS OF SILENCE,Ruta Sepetys,Philomel,0399160310,9780399160318,Young Adult Hardcover,2019-11-24,6
385,ON THE COME UP,Angie Thomas,Balzer + Bray,None,9780062498564,Young Adult Hardcover,2019-11-24,33
386,FRANKLY IN LOVE,David Yoon,Putnam,1984812203,9781984812209,Young Adult Hardcover,2019-11-24,6
387,THE BEAUTIFUL,Renée Ahdieh,Putnam,1524738174,9781524738174,Young Adult Hardcover,2019-11-24,5
388,WAYWARD SON,Rainbow Rowell,Wednesday,1250146070,9781250146076,Young Adult Hardcover,2019-11-24,7
389,CHILDREN OF BLOOD AND BONE,Tomi Adeyemi,Holt,1250170974,9781250170972,Young Adult Hardcover,2019-11-24,88
390,THE 19TH CHRISTMAS,James Patterson and Maxine Paetro,"Little, Brown",031649402X,9780316494021,Combined Print and E-Book Fiction,2019-10-27,1
391,WHAT HAPPENS IN PARADISE,Elin Hilderbrand,"Little, Brown",None,9780316435567,Combined Print and E-Book Fiction,2019-10-27,1
392,WHERE THE CRAWDADS SING,Delia Owens,Putnam,0735219095,9780735219090,Combined Print and E-Book Fiction,2019-10-27,57
393,CHILD'S PLAY,Danielle Steel,Delacorte,0399179518,9780399179518,Combined Print and E-Book Fiction,2019-10-27,1
394,NINTH HOUSE,Leigh Bardugo,Flatiron,1250313074,9781250313072,Combined Print and E-Book Fiction,2019-10-27,1
395,THE INSTITUTE,Stephen King,Scribner,1982110562,9781982110567,Combined Print and E-Book Fiction,2019-10-27,5
396,THE GIVER OF STARS,Jojo Moyes,Pamela Dorman/Viking,0399562508,9780399562501,Combined Print and E-Book Fiction,2019-10-27,1
