Title,Author,Publisher,Parent Group,Primary ISBN13,NYT List,NYT List Published Date,Weeks on NYT List
BORN A CRIME,Trevor Noah,One World,One World Publications,9.7804E+12,Paperback Nonfiction,7/3/22,161
UNDER THE BANNER OF HEAVEN,Jon Krakauer,Anchor,Penguin Random House,9.7814E+12,Paperback Nonfiction,7/3/22,8
SAPIENS,Yuval Noah Harari,Harper Perennial,HarperCollins,9.78006E+12,Paperback Nonfiction,7/3/22,188
THE SPLENDID AND THE VILE,Erik Larson,Crown,Penguin Random House,9.78039E+12,Paperback Nonfiction,7/3/22,16
JUST MERCY,Bryan Stevenson,One World,One World Publications,9.78081E+12,Paperback Nonfiction,7/3/22,281
WALK IN MY COMBAT BOOTS,James Patterson and Matt Eversmann with Chris Mooney,Grand Central,Grand Central,9.78154E+12,Paperback Nonfiction,7/3/22,6
THE CODE BREAKER,Walter Isaacson,Simon & Schuster,Simon & Schuster,9.78198E+12,Paperback Nonfiction,7/3/22,7
OUTLIERS,Malcolm Gladwell,Back Bay,Hachette Book,9.78032E+12,Paperback Nonfiction,7/3/22,346
ATOMIC HABITS,James Clear,Avery,Penguin Random House,9.78074E+12,Advice How-To and Miscellaneous,7/3/22,134
"THE BOY, THE MOLE, THE FOX AND THE HORSE",Charlie Mackesy,HarperOne,HarperCollins,9.78006E+12,Advice How-To and Miscellaneous,7/3/22,133
ATLAS OF THE HEART,Brené Brown,Random House,Penguin Random House,9.7804E+12,Advice How-To and Miscellaneous,7/3/22,29
THE SUBTLE ART OF NOT GIVING A F*CK,Mark Manson,Harper,HarperCollins,9.78006E+12,Advice How-To and Miscellaneous,7/3/22,256
HALF BAKED HARVEST EVERY DAY,Tieghan Gerard,Clarkson Potter,Penguin Random House,9.78059E+12,Advice How-To and Miscellaneous,7/3/22,12
MAKE YOUR BED,William H. McRaven,Grand Central,Grand Central,9.78146E+12,Advice How-To and Miscellaneous,7/3/22,111
YOU ARE A BADASS,Jen Sincero,Running Press,Hachette Book,9.78076E+12,Advice How-To and Miscellaneous,7/3/22,260
DARE TO LEAD,Brené Brown,Random House,Penguin Random House,9.7804E+12,Advice How-To and Miscellaneous,7/3/22,62
THE WOK,J. Kenji López-Alt,Norton,Norton,9.78039E+12,Advice How-To and Miscellaneous,7/3/22,5
CAN'T HURT ME,David Goggins,Lioncrest,Lioncrest Publishing,9.78154E+12,Advice How-To and Miscellaneous,7/3/22,26
WHY A DAUGHTER NEEDS A DAD,Gregory E. Lang.,Sourcebooks Jabberwocky,Sourcebooks,9.78149E+12,Picture Books,7/3/22,8
I LOVE DAD WITH THE VERY HUNGRY CATERPILLAR,Eric Carle,Grosset & Dunlap,Penguin Random House,9.78152E+12,Picture Books,7/3/22,21
WHY A SON NEEDS A DAD,Gregory E. Lang.,Sourcebooks Wonderland,Sourcebooks,9.78173E+12,Picture Books,7/3/22,3
NOODLE AND THE NO BONES DAY,Jonathan Graziano.,Margaret K. McElderry,Simon & Schuster,9.78167E+12,Picture Books,7/3/22,2
THE WONDERFUL THINGS YOU WILL BE,Emily Winfield Martin,Random House,Penguin Random House,9.78039E+12,Picture Books,7/3/22,313
GOODNIGHT RACISM,Ibram X. Kendi.,Kokila,Penguin Random House,9.78059E+12,Picture Books,7/3/22,1
DRAGONS LOVE TACOS,Adam Rubin.,Dial,Penguin Random House,9.7808E+12,Picture Books,7/3/22,357
BECAUSE I HAD A TEACHER,Kobi Yamada.,Compendium,Compendium Publishing,9.78194E+12,Picture Books,7/3/22,10
AN ELEPHANT AND PIGGIE BIGGIE!,Mo Willems,Hyperion/Disney,Disney Publishing Worldwide,9.78148E+12,Picture Books,7/3/22,21
I WISH YOU MORE,Amy Krouse Rosenthal.,Chronicle,McEvoy,9.78145E+12,Picture Books,7/3/22,77
THE SUMMER I TURNED PRETTY TRILOGY,Jenny Han,Simon & Schuster,Simon & Schuster,9.78142E+12,Series Books,7/3/22,9
DIARY OF A WIMPY KID,and   Jeff Kinney,Amulet,Abrams,9.78142E+12,Series Books,7/3/22,692
A GOOD GIRL'S GUIDE TO MURDER,Holly Jackson,Delacorte,Penguin Random House,9.78198E+12,Series Books,7/3/22,38
HARRY POTTER,J.K. Rowling,Scholastic,Scholastic,9.78059E+12,Series Books,7/3/22,691
WINGS OF FIRE,Tui T. Sutherland,Scholastic,Scholastic,9.78134E+12,Series Books,7/3/22,171
PERCY JACKSON & THE OLYMPIANS,Rick Riordan,Disney-Hyperion,Disney Publishing Worldwide,9.78148E+12,Series Books,7/3/22,627
CAPTAIN UNDERPANTS,and   Dav Pilkey,Scholastic,Scholastic,9.78134E+12,Series Books,7/3/22,286
THRONE OF GLASS,Sarah J. Maas,Bloomsbury,Bloomsbury Publishing,9.78162E+12,Series Books,7/3/22,45
WHAT WAS . . . ?,various authors,Penguin Workshop,Penguin Random House,9.78059E+12,Series Books,7/3/22,18
THE LAST KIDS ON EARTH,Max Brallier.,Viking,Penguin Random House,9.78059E+12,Series Books,7/3/22,105
FAMILY OF LIARS,E. Lockhart,Delacorte,Penguin Random House,9.78059E+12,Young Adult Hardcover,7/3/22,7
ONE OF US IS LYING,Karen M. McManus,Delacorte,Penguin Random House,9.78152E+12,Young Adult Hardcover,7/3/22,229
LOVELESS,Alice Oseman,Scholastic,Scholastic,9.78134E+12,Young Adult Hardcover,7/3/22,11
I KISSED SHARA WHEELER,Casey McQuiston,Wednesday,Macmillan Publishers,9.78125E+12,Young Adult Hardcover,7/3/22,7
IRON WIDOW,Xiran Jay Zhao,Penguin Teen,Penguin Random House,9.78074E+12,Young Adult Hardcover,7/3/22,34
GALLANT,V.E. Schwab,Greenwillow,Greenwillow Books,9.78006E+12,Young Adult Hardcover,7/3/22,14
SHE GETS THE GIRL,Rachael Lippincott and Alyson Derrick,Simon & Schuster,Simon & Schuster,9.78153E+12,Young Adult Hardcover,7/3/22,10
THE HAWTHORNE LEGACY,Jennifer Lynn Barnes,"Little, Brown",Hachette Book,9.78076E+12,Young Adult Hardcover,7/3/22,34
YOU'VE REACHED SAM,Dustin Thao,Wednesday,Macmillan Publishers,9.78125E+12,Young Adult Hardcover,7/3/22,27
HELL FOLLOWED WITH US,Andrew Joseph White,Peachtree Teen,Peachtree Publishers,9.78168E+12,Young Adult Hardcover,7/3/22,2
WHERE THE CRAWDADS SING,Delia Owens,Putnam,Penguin Random House,9.78074E+12,Combined Print and E-Book Fiction,7/31/22,169
IT ENDS WITH US,Colleen Hoover,Atria,Simon & Schuster,9.7815E+12,Combined Print and E-Book Fiction,7/31/22,57
VERITY,Colleen Hoover,Grand Central,Grand Central,9.78154E+12,Combined Print and E-Book Fiction,7/31/22,32
THE 6:20 MAN,David Baldacci,Grand Central,Grand Central,9.78154E+12,Combined Print and E-Book Fiction,7/31/22,1
UGLY LOVE,Colleen Hoover,Atria,Simon & Schuster,9.78148E+12,Combined Print and E-Book Fiction,7/31/22,27
THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid,Washington Square/Atria,Simon & Schuster,9.7815E+12,Combined Print and E-Book Fiction,7/31/22,55
THE IT GIRL,Ruth Ware,Scout,Simon & Schuster,9.78198E+12,Combined Print and E-Book Fiction,7/31/22,1
THE HOTEL NANTUCKET,Elin Hilderbrand,"Little, Brown",Hachette Book,9.78032E+12,Combined Print and E-Book Fiction,7/31/22,5
45239,Colleen Hoover,Atria,Simon & Schuster,9.7815E+12,Combined Print and E-Book Fiction,7/31/22,17
BOOK LOVERS,Emily Henry,Berkley,Penguin Random House,9.78059E+12,Combined Print and E-Book Fiction,7/31/22,11
EVERY SUMMER AFTER,Carley Fortune,Berkley,Penguin Random House,9.78059E+12,Combined Print and E-Book Fiction,7/31/22,5
PEOPLE WE MEET ON VACATION,Emily Henry,Berkley,Penguin Random House,9.78198E+12,Combined Print and E-Book Fiction,7/31/22,34
BEACH READ,Emily Henry,Berkley,Penguin Random House,9.78198E+12,Combined Print and E-Book Fiction,7/31/22,9
SPARRING PARTNERS,John Grisham,Doubleday,Penguin Random House,9.78039E+12,Combined Print and E-Book Fiction,7/31/22,7
RISING TIGER,Brad Thor,Atria/Emily Bestler,Simon & Schuster,9.78198E+12,Combined Print and E-Book Fiction,7/31/22,2
TANQUERAY,Stephanie Johnson and Brandon Stanton,St. Martin's,Macmillan Publishers,9.78125E+12,Combined Print and E-Book Nonfiction,7/31/22,1
THANK YOU FOR YOUR SERVITUDE,Mark Leibovich,Penguin Press,Penguin Random House,9.78059E+12,Combined Print and E-Book Nonfiction,7/31/22,1
THE BODY KEEPS THE SCORE,Bessel van der Kolk,Penguin,Penguin Random House,9.78014E+12,Combined Print and E-Book Nonfiction,7/31/22,99
BATTLE FOR THE AMERICAN MIND,Pete Hegseth with David Goodwin,Broadside,HarperCollins,9.78006E+12,Combined Print and E-Book Nonfiction,7/31/22,5
HAPPY-GO-LUCKY,David Sedaris,"Little, Brown",Hachette Book,9.78032E+12,Combined Print and E-Book Nonfiction,7/31/22,7
LEADERSHIP,Henry Kissinger,Penguin Press,Penguin Random House,9.78059E+12,Combined Print and E-Book Nonfiction,7/31/22,2
FINDING ME,Viola Davis,HarperOne,HarperCollins,9.78006E+12,Combined Print and E-Book Nonfiction,7/31/22,12
CRYING IN H MART,Michelle Zauner,Knopf,Penguin Random House,9.78053E+12,Combined Print and E-Book Nonfiction,7/31/22,42
THEY WANT TO KILL AMERICANS,Malcolm Nance,St. Martin's,Macmillan Publishers,9.78125E+12,Combined Print and E-Book Nonfiction,7/31/22,1
KILLING THE KILLERS,Bill O'Reilly and Martin Dugard,St. Martin's,Macmillan Publishers,9.78125E+12,Combined Print and E-Book Nonfiction,7/31/22,11
JAMES PATTERSON,James Patterson,"Little, Brown",Hachette Book,9.78032E+12,Combined Print and E-Book Nonfiction,7/31/22,5
WHY WE DID IT,Tim Miller,Harper,HarperCollins,9.78006E+12,Combined Print and E-Book Nonfiction,7/31/22,3
BRAIDING SWEETGRASS,Robin Wall Kimmerer,Milkweed Editions,Milkweed Editions,9.78157E+12,Combined Print and E-Book Nonfiction,7/31/22,45
AN IMMENSE WORLD,Ed Yong,Random House,Penguin Random House,9.78059E+12,Combined Print and E-Book Nonfiction,7/31/22,4
EDUCATED,Tara Westover,Random House,Penguin Random House,9.7804E+12,Combined Print and E-Book Nonfiction,7/31/22,141
THE 6:20 MAN,David Baldacci,Grand Central,Grand Central,9.78154E+12,Hardcover Fiction,7/31/22,1
THE IT GIRL,Ruth Ware,Scout,Simon & Schuster,9.78198E+12,Hardcover Fiction,7/31/22,1
THE HOTEL NANTUCKET,Elin Hilderbrand,"Little, Brown",Hachette Book,9.78032E+12,Hardcover Fiction,7/31/22,5
SPARRING PARTNERS,John Grisham,Doubleday,Penguin Random House,9.78039E+12,Hardcover Fiction,7/31/22,7
"TOHarperCollins, AND TOHarperCollins, AND TOHarperCollins",Gabrielle Zevin,Knopf,Penguin Random House,9.78059E+12,Hardcover Fiction,7/31/22,2
UPGRADE,Blake Crouch,Ballantine,Penguin Random House,9.78059E+12,Hardcover Fiction,7/31/22,1
RISING TIGER,Brad Thor,Atria/Emily Bestler,Simon & Schuster,9.78198E+12,Hardcover Fiction,7/31/22,2
THE LAST THING HE TOLD ME,Laura Dave,Simon & Schuster,Simon & Schuster,9.7815E+12,Hardcover Fiction,7/31/22,57
THE MIDNIGHT LIBRARY,Matt Haig,Viking,Penguin Random House,9.78053E+12,Hardcover Fiction,7/31/22,84
HORSE,Geraldine Brooks,Viking,Penguin Random House,9.7804E+12,Hardcover Fiction,7/31/22,5
THE BEST IS YET TO COME,Debbie Macomber,Ballantine,Penguin Random House,9.78198E+12,Hardcover Fiction,7/31/22,1
LESSONS IN CHEMISTRY,Bonnie Garmus,Doubleday,Penguin Random House,9.78039E+12,Hardcover Fiction,7/31/22,11
THE HOUSE ACROSS THE LAKE,Riley Sager,Dutton,Penguin Random House,9.78059E+12,Hardcover Fiction,7/31/22,4
ESCAPE,James Patterson and David Ellis,"Little, Brown",Hachette Book,9.78032E+12,Hardcover Fiction,7/31/22,4
WHERE THE CRAWDADS SING,Delia Owens,Putnam,Penguin Random House,9.78074E+12,Hardcover Fiction,7/31/22,134
TANQUERAY,Stephanie Johnson and Brandon Stanton,St. Martin's,Macmillan Publishers,9.78125E+12,Hardcover Nonfiction,7/31/22,1
THANK YOU FOR YOUR SERVITUDE,Mark Leibovich,Penguin Press,Penguin Random House,9.78059E+12,Hardcover Nonfiction,7/31/22,1
BATTLE FOR THE AMERICAN MIND,Pete Hegseth with David Goodwin,Broadside,HarperCollins,9.78006E+12,Hardcover Nonfiction,7/31/22,5
FINDING ME,Viola Davis,HarperOne,HarperCollins,9.78006E+12,Hardcover Nonfiction,7/31/22,12
HAPPY-GO-LUCKY,David Sedaris,"Little, Brown",Hachette Book,9.78032E+12,Hardcover Nonfiction,7/31/22,7
LEADERSHIP,Henry Kissinger,Penguin Press,Penguin Random House,9.78059E+12,Hardcover Nonfiction,7/31/22,2
JAMES PATTERSON,James Patterson,"Little, Brown",Hachette Book,9.78032E+12,Hardcover Nonfiction,7/31/22,6
KILLING THE KILLERS,Bill O'Reilly and Martin Dugard,St. Martin's,Macmillan Publishers,9.78125E+12,Hardcover Nonfiction,7/31/22,11
CRYING IN H MART,Michelle Zauner,Knopf,Penguin Random House,9.78053E+12,Hardcover Nonfiction,7/31/22,52
AN IMMENSE WORLD,Ed Yong,Random House,Penguin Random House,9.78059E+12,Hardcover Nonfiction,7/31/22,4
THEY WANT TO KILL AMERICANS,Malcolm Nance,St. Martin's,Macmillan Publishers,9.78125E+12,Hardcover Nonfiction,7/31/22,1
WHY WE DID IT,Tim Miller,Harper,HarperCollins,9.78006E+12,Hardcover Nonfiction,7/31/22,3
GREENLIGHTS,Matthew McConaughey,Crown,Penguin Random House,9.78059E+12,Hardcover Nonfiction,7/31/22,77
WHAT HAPPENED TO YOU?,Bruce D. Perry and Oprah Winfrey,Flatiron,Macmillan Publishers,9.78125E+12,Hardcover Nonfiction,7/31/22,37
"I'D LIKE TO PLAY ALONE, PLEASE",Tom Segura,Grand Central,Grand Central,9.78154E+12,Hardcover Nonfiction,7/31/22,5
WHERE THE CRAWDADS SING,Delia Owens,Putnam,Penguin Random House,9.78074E+12,Trade Fiction Paperback,7/31/22,68
IT ENDS WITH US,Colleen Hoover,Atria,Simon & Schuster,9.7815E+12,Trade Fiction Paperback,7/31/22,63
VERITY,Colleen Hoover,Grand Central,Grand Central,9.78154E+12,Trade Fiction Paperback,7/31/22,49
UGLY LOVE,Colleen Hoover,Atria,Simon & Schuster,9.78148E+12,Trade Fiction Paperback,7/31/22,51
THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid,Washington Square/Atria,Simon & Schuster,9.7815E+12,Trade Fiction Paperback,7/31/22,71
45239,Colleen Hoover,Atria,Simon & Schuster,9.7815E+12,Trade Fiction Paperback,7/31/22,35
BOOK LOVERS,Emily Henry,Berkley,Penguin Random House,9.78059E+12,Trade Fiction Paperback,7/31/22,11
PEOPLE WE MEET ON VACATION,Emily Henry,Berkley,Penguin Random House,9.78198E+12,Trade Fiction Paperback,7/31/22,62
EVERY SUMMER AFTER,Carley Fortune,Berkley,Penguin Random House,9.78059E+12,Trade Fiction Paperback,7/31/22,6
BEACH READ,Emily Henry,Berkley,Penguin Random House,9.78198E+12,Trade Fiction Paperback,7/31/22,46
ALL YOUR PERFECTS,Colleen Hoover,Atria,Simon & Schuster,9.7815E+12,Trade Fiction Paperback,7/31/22,13
THE SILENT PATIENT,Alex Michaelides,Celadon,Macmillan Publishers,9.78125E+12,Trade Fiction Paperback,7/31/22,48
MALIBU RISING,Taylor Jenkins Reid,Ballantine,Penguin Random House,9.78152E+12,Trade Fiction Paperback,7/31/22,9
"HEAVEN OFFICIAL'S BLESSING: TIAN GUAN CI FU, VOL. 3",Mo Xiang Tong Xiu,Seven Seas Entertainment,Penguin Random House,9.78164E+12,Trade Fiction Paperback,7/31/22,1
CONFESS,Colleen Hoover,Atria,Simon & Schuster,9.78148E+12,Trade Fiction Paperback,7/31/22,1
THE BODY KEEPS THE SCORE,Bessel van der Kolk,Penguin,Penguin Random House,9.78014E+12,Paperback Nonfiction,7/31/22,195
BRAIDING SWEETGRASS,Robin Wall Kimmerer,Milkweed Editions,Milkweed Editions,9.78157E+12,Paperback Nonfiction,7/31/22,118
ALL ABOUT LOVE,bell hooks,Morrow,HarperCollins,9.78006E+12,Paperback Nonfiction,7/31/22,32
EDUCATED,Tara Westover,Random House,Penguin Random House,9.7804E+12,Paperback Nonfiction,7/31/22,23
THE BOMBER MAFIA,Malcolm Gladwell,Back Bay,Hachette Book,9.78032E+12,Paperback Nonfiction,7/31/22,6
BORN A CRIME,Trevor Noah,One World,One World Publications,9.7804E+12,Paperback Nonfiction,7/31/22,165
TALKING TO STRANGERS,Malcolm Gladwell,Back Bay,Hachette Book,9.78032E+12,Paperback Nonfiction,7/31/22,42
HOW TO CHANGE YOUR MIND,Michael Pollan,Penguin,Penguin Random House,9.78074E+12,Paperback Nonfiction,7/31/22,22
OUTLIERS,Malcolm Gladwell,Back Bay,Hachette Book,9.78032E+12,Paperback Nonfiction,7/31/22,350
"THINKING, FAST AND SLOW",Daniel Kahneman,"Farrar, Straus & Giroux",HarperCollins,9.78037E+12,Paperback Nonfiction,7/31/22,324
THE GLASS CASTLE,Jeannette Walls,Scribner,Simon & Schuster,9.78074E+12,Paperback Nonfiction,7/31/22,452
KITCHEN CONFIDENTIAL,Anthony Bourdain,Ecco,HarperCollins,9.78006E+12,Paperback Nonfiction,7/31/22,84
JUST MERCY,Bryan Stevenson,One World,One World Publications,9.78081E+12,Paperback Nonfiction,7/31/22,285
GRIT,Angela Duckworth,Scribner,Simon & Schuster,9.7815E+12,Paperback Nonfiction,7/31/22,118
BETWEEN TWO KINGDOMS,Suleika Jaouad,Random House,Penguin Random House,9.7804E+12,Paperback Nonfiction,7/31/22,11
ATOMIC HABITS,James Clear,Avery,Penguin Random House,9.78074E+12,Advice How-To and Miscellaneous,7/31/22,138
"THE BOY, THE MOLE, THE FOX AND THE HORSE",Charlie Mackesy,HarperOne,HarperCollins,9.78006E+12,Advice How-To and Miscellaneous,7/31/22,137
ATLAS OF THE HEART,Brené Brown,Random House,Penguin Random House,9.7804E+12,Advice How-To and Miscellaneous,7/31/22,33
THE SUBTLE ART OF NOT GIVING A F*CK,Mark Manson,Harper,HarperCollins,9.78006E+12,Advice How-To and Miscellaneous,7/31/22,260
HALF BAKED HARVEST EVERY DAY,Tieghan Gerard,Clarkson Potter,Penguin Random House,9.78059E+12,Advice How-To and Miscellaneous,7/31/22,16
YOU ARE A BADASS,Jen Sincero,Running Press,Hachette Book,9.78076E+12,Advice How-To and Miscellaneous,7/31/22,264
THE FIVE LOVE LANGUAGES,Gary Chapman,Northfield,Northfield,9.7808E+12,Advice How-To and Miscellaneous,7/31/22,366
MAKE YOUR BED,William H. McRaven,Grand Central,Grand Central,9.78146E+12,Advice How-To and Miscellaneous,7/31/22,112
DARE TO LEAD,Brené Brown,Random House,Penguin Random House,9.7804E+12,Advice How-To and Miscellaneous,7/31/22,66
CAN'T HURT ME,David Goggins,Lioncrest,Lioncrest Publishing,9.78154E+12,Advice How-To and Miscellaneous,7/31/22,28
THE WONDERFUL THINGS YOU WILL BE,Emily Winfield Martin,Random House,Penguin Random House,9.78039E+12,Picture Books,7/31/22,317
GRUMPY MONKEY,Suzanne Lang.,Random House,Penguin Random House,9.78055E+12,Picture Books,7/31/22,73
THE DAY THE CRAYONS QUIT,Drew Daywalt.,Philomel,Penguin Random House,9.7804E+12,Picture Books,7/31/22,331
DRAGONS LOVE TACOS,Adam Rubin.,Dial,Penguin Random House,9.7808E+12,Picture Books,7/31/22,361
WE DON'T EAT OUR CLASSMATES!,Ryan T. Higgins,Disney-Hyperion,Disney Publishing Worldwide,9.78137E+12,Picture Books,7/31/22,35
THE PIGEON HAS TO GO TO SCHOOL!,Mo Willems,Hyperion,Disney Publishing Worldwide,9.78137E+12,Picture Books,7/31/22,42
THE SMART COOKIE,Jory John.,Harper,HarperCollins,9.78006E+12,Picture Books,7/31/22,9
HOW TO CATCH A MERMAID,Adam Wallace.,Sourcebooks Wonderland,Sourcebooks,9.78149E+12,Picture Books,7/31/22,10
"GOOD NIGHT, LITTLE BLUE TRUCK",Alice Schertle and Jill McElmurry,Clarion,HarperCollins,9.78133E+12,Picture Books,7/31/22,42
ALL ARE WELCOME,Alexandra Penfold and Suzanne Kaufman,Knopf,Penguin Random House,9.78053E+12,Picture Books,7/31/22,31
THE SUMMER I TURNED PRETTY TRILOGY,Jenny Han,Simon & Schuster,Simon & Schuster,9.78142E+12,Series Books,7/31/22,13
HARRY POTTER,J.K. Rowling,Scholastic,Scholastic,9.78059E+12,Series Books,7/31/22,695
A GOOD GIRL'S GUIDE TO MURDER,Holly Jackson,Delacorte,Penguin Random House,9.78198E+12,Series Books,7/31/22,42
DIARY OF A WIMPY KID,and   Jeff Kinney,Amulet,Abrams,9.78142E+12,Series Books,7/31/22,696
PERCY JACKSON & THE OLYMPIANS,Rick Riordan,Disney-Hyperion,Disney Publishing Worldwide,9.78148E+12,Series Books,7/31/22,631
WINGS OF FIRE,Tui T. Sutherland,Scholastic,Scholastic,9.78134E+12,Series Books,7/31/22,175
THRONE OF GLASS,Sarah J. Maas,Bloomsbury,Bloomsbury Publishing,9.78162E+12,Series Books,7/31/22,49
CAPTAIN UNDERPANTS,and   Dav Pilkey,Scholastic,Scholastic,9.78134E+12,Series Books,7/31/22,290
WHO WAS/IS . . . ?,Jim Gigliotti and others; various illustrators,Penguin Workshop,Penguin Random House,9.78045E+12,Series Books,7/31/22,129
FOLK OF THE AIR,Holly Black,"Little, Brown",Hachette Book,9.78032E+12,Series Books,7/31/22,22
ONE OF US IS LYING,Karen M. McManus,Delacorte,Penguin Random House,9.78152E+12,Young Adult Hardcover,7/31/22,233
FAMILY OF LIARS,E. Lockhart,Delacorte,Penguin Random House,9.78059E+12,Young Adult Hardcover,7/31/22,11
BLADE BREAKER,Victoria Aveyard,HarperTeen,HarperCollins,9.78006E+12,Young Adult Hardcover,7/31/22,3
LOVELESS,Alice Oseman,Scholastic,Scholastic,9.78134E+12,Young Adult Hardcover,7/31/22,15
YOU'VE REACHED SAM,Dustin Thao,Wednesday,Macmillan Publishers,9.78125E+12,Young Adult Hardcover,7/31/22,31
I KISSED SHARA WHEELER,Casey McQuiston,Wednesday,Macmillan Publishers,9.78125E+12,Young Adult Hardcover,7/31/22,11
IRON WIDOW,Xiran Jay Zhao,Penguin Teen,Penguin Random House,9.78074E+12,Young Adult Hardcover,7/31/22,38
THE HAWTHORNE LEGACY,Jennifer Lynn Barnes,"Little, Brown",Hachette Book,9.78076E+12,Young Adult Hardcover,7/31/22,38
HELL FOLLOWED WITH US,Andrew Joseph White,Peachtree Teen,Peachtree Publishers,9.78168E+12,Young Adult Hardcover,7/31/22,3
GALLANT,V.E. Schwab,Greenwillow,Greenwillow Books,9.78006E+12,Young Adult Hardcover,7/31/22,18
WHERE THE CRAWDADS SING,Delia Owens,Putnam,Penguin Random House,9.78074E+12,Combined Print and E-Book Fiction,8/28/22,173
IT ENDS WITH US,Colleen Hoover,Atria,Simon & Schuster,9.7815E+12,Combined Print and E-Book Fiction,8/28/22,61
VERITY,Colleen Hoover,Grand Central,Grand Central,9.78154E+12,Combined Print and E-Book Fiction,8/28/22,36
UGLY LOVE,Colleen Hoover,Atria,Simon & Schuster,9.78148E+12,Combined Print and E-Book Fiction,8/28/22,31
THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid,Washington Square/Atria,Simon & Schuster,9.7815E+12,Combined Print and E-Book Fiction,8/28/22,59
45239,Colleen Hoover,Atria,Simon & Schuster,9.7815E+12,Combined Print and E-Book Fiction,8/28/22,21
ALL YOUR PERFECTS,Colleen Hoover,Atria,Simon & Schuster,9.7815E+12,Combined Print and E-Book Fiction,8/28/22,8
THE 6:20 MAN,David Baldacci,Grand Central,Grand Central,9.78154E+12,Combined Print and E-Book Fiction,8/28/22,5
BOOK LOVERS,Emily Henry,Berkley,Penguin Random House,9.78059E+12,Combined Print and E-Book Fiction,8/28/22,15
EVERY SUMMER AFTER,Carley Fortune,Berkley,Penguin Random House,9.78059E+12,Combined Print and E-Book Fiction,8/28/22,9
PEOPLE WE MEET ON VACATION,Emily Henry,Berkley,Penguin Random House,9.78198E+12,Combined Print and E-Book Fiction,8/28/22,36
HEAT 2,Michael Mann and Meg Gardiner,Morrow/Michael Mann,,9.78006E+12,Combined Print and E-Book Fiction,8/28/22,1
THE SILENT PATIENT,Alex Michaelides,Celadon,Macmillan Publishers,9.78125E+12,Combined Print and E-Book Fiction,8/28/22,48
MAYBE SOMEDAY,Colleen Hoover,Atria,Simon & Schuster,9.78148E+12,Combined Print and E-Book Fiction,8/28/22,2
THE FAMILY REMAINS,Lisa Jewell,Atria,Simon & Schuster,9.78198E+12,Combined Print and E-Book Fiction,8/28/22,1
